citingpaperID,citedpaperID,cite_function,num_OCCURRENCES,cross_correlation_feature,negativetimelagged_cross_correlation_feature,timelagged_cross_correlation_feature,window_cross_correlation_feature,window_negativetimelagged_cross_correlation_feature,window_timelagged_cross_correlation_feature,year_difference,citingpaperCitationCount,citedpaperCitationCount,self_cite,similarity,raw_cocitation,cosine_cocitation,jaccard_cocitation,raw_bibcoupling,cosine_bibcoupling,jaccard_bibcoupling,annotate_batch,number_of_shared_author,average_section_citation,average_subsection_citation,average_sentence_citation,min_relative_pos_section,maxminusmin_relative_pos_section,min_relative_pos_subsection,maxminusmin_relative_pos_subsection,min_relative_pos_sentence,maxminusmin_relative_pos_sentence,cite_times_in_Abstract,cite_times_in_Introduction,cite_times_in_Related_Work,cite_times_in_Motivation,cite_times_in_Method,cite_times_in_Experiment,cite_times_in_Evaluation,cite_times_in_Conclusion,cite_times_in_Acknowledgement,key_phrase_1,key_phrase_2,key_phrase_3,key_phrase_4,key_phrase_5,key_phrase_6,key_phrase_7,key_phrase_8
J86-1002,J81-2002,Others,1,\N,\N,\N,0.654898299,-0.834806957,-0.894792487,5,31,72,0,0.186990137,0,0,0,2,0.316227766,0.181818182,0,0,13.5,13.5,13.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J86-1002,C80-1027,Others,1,\N,\N,\N,0.633865691,-0.868599036,-0.616392091,6,31,51,0,0.069340519,0,0,0,0,0,0,0,0,13.5,13.5,13.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J87-3002,J87-3001,Others,0,\N,\N,\N,0.817293552,0.988211769,0.915991865,0,65,70,0,0.294733823,2,0.106600358,0.055555556,1,0.111803399,0.058823529,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J87-3002,E87-1011,Others,2,\N,\N,\N,\N,\N,\N,0,65,8,1,0.148430686,1,0.123091491,0.041666667,4,0.478091444,0.307692308,0,1,3,3,-0.333333,0.272727,0,0.745455,0.218182,1.88793,0.0217912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J87-3002,P84-1095,Others,1,\N,\N,\N,\N,\N,\N,3,65,14,0,0.263454473,0,0,0,0,0,0,0,0,1.5,1.5,-0.5,0.363636,0,0.0153846,0,1.77723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J87-3002,1996.amta-1.36,Others,0,\N,\N,\N,\N,\N,\N,\N,65,\N,0,0.230122627,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J87-3002,A83-1020,Others,1,\N,\N,\N,\N,\N,\N,4,65,19,0,0.278073195,0,0,0,0,0,0,0,0,2,2,-0.5,0.272727,0,0.145455,0,1.9108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J87-3002,C86-1066,Others,2,\N,\N,\N,-0.50755481,0.809427213,\N,1,65,22,0,0.235853597,2,0.123091491,0.0625,0,0,0,0,0,5.66667,5.66667,0.666667,0.181818,0.272727,0.15625,0.160417,1.42424,0.498834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J87-3002,J81-4005,Others,1,\N,\N,\N,\N,0.988632195,\N,6,65,34,0,0.237879986,0,0,0,0,0,0,0,0,4.5,4.5,0,0.181818,0,0.4375,0,1.19839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J87-3002,P84-1075,Others,2,\N,\N,0.467412527,0.891042111,-0.967041171,0.837620868,3,65,113,0,0.236308011,1,0.031098521,0.014705882,0,0,0,0,0,3,3,0,0.181818,0.363636,0.0526316,0.00986842,1.68885,0.0699781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J90-3003,P86-1022,Extends,0,\N,\N,\N,\N,\N,\N,4,119,14,0,0.305388421,1,0.106600358,0.04,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J90-3003,P87-1023,Others,1,-0.037762115,0.268905424,\N,-0.958706236,-0.97312368,0.91914503,3,119,75,0,0.459041661,0,0,0,0,0,0,0,0,5,5,0.5,0.307692,0,0.865546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J90-3003,P87-1020,Others,1,\N,\N,\N,\N,\N,\N,3,119,8,0,0.141852736,0,0,0,0,0,0,0,0,11.5,11.5,11.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J91-2003,1997.eamt-1.1,Others,0,\N,\N,\N,\N,\N,\N,\N,41,2,0,0.351284162,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J91-2003,H92-1086,Others,0,\N,\N,\N,\N,\N,\N,\N,41,25,0,0.178938976,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J91-2003,J87-3005,Extends,0,\N,\N,\N,0.736635108,0.983780156,0.877058019,4,41,96,1,0.060350091,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J91-2003,P87-1001,Others,1,\N,\N,\N,-0.602216301,0.888234788,0.839768673,4,41,91,0,0.172778323,0,0,0,1,0.316227766,0.166666667,0,0,25.5,8.5,0,0.2,0,0.11828,0,1.35088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J91-2003,P87-1021,Others,1,\N,\N,\N,-0.642907085,0.917160244,-0.642907085,4,41,42,0,0.077154255,0,0,0,1,0.182574186,0.1,0,0,25.5,8.5,0,0.2,0,0.11828,0,1.50292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J92-1004,H89-1012,Others,1,\N,\N,\N,\N,\N,\N,3,332,8,0,0.402686794,0,0,0,0,0,0,0,0,1,1,1,0,0,0.290909,0,1.25157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J92-1004,J86-3002,Others,1,\N,0.319210948,\N,-0.798485627,0.893515463,-0.882536746,6,332,75,0,0.23288882,0,0,0,0,0,0,0,0,10,2,0,0.25,0,0.89,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J92-1004,H91-1014,Others,0,\N,\N,\N,\N,-0.822500232,\N,1,332,17,1,0.286873291,2,0.087705802,0.033333333,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J92-1004,P85-1022,Others,0,\N,\N,\N,\N,-0.427483584,\N,7,332,32,0,0.204888547,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J92-1004,H89-1017,Others,1,\N,\N,\N,\N,\N,\N,3,332,5,0,0.379446318,0,0,0,0,0,0,0,0,1,1,1,0,0,0.290909,0,1.89937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J92-1004,H89-2018,Others,0,\N,\N,\N,\N,-0.864713774,\N,3,332,22,1,0.151126669,1,0.040032038,0.015873016,1,0.204124145,0.111111111,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J92-1004,H89-1027,Others,0,\N,-0.197320738,\N,0.873636009,-0.940443492,0.9230024,3,332,78,1,0.091225651,3,0.095442714,0.044117647,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J97-4003,W96-0303,Others,1,\N,\N,\N,0.519875245,0.324922028,-0.232495277,1,26,13,0,0.412406149,1,0.2,0.111111111,0,0,0,0,0,14,1.5,-0.5,0.285714,0,0.274194,0,1.0106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J97-4003,C96-1029,Others,0,\N,\N,\N,\N,\N,\N,1,26,7,0,0.481769637,0,0,0,1,0.25819889,0.066666667,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J97-4003,J91-3003,Others,1,\N,\N,\N,-0.253108799,0.691023319,-0.638915143,6,26,36,0,0.466340732,1,0.134839972,0.066666667,1,0.115470054,0.052631579,0,0,5,-0.5,-0.5,0.571429,0,0,0,1.35593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J97-4003,C90-3052,Others,1,\N,\N,\N,-0.739795443,0.91813369,-0.821994937,7,26,60,0,0.398921956,0,0,0,0,0,0,0,0,5,2.5,0.5,0.571429,0,0.2,0,1.85259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J97-4003,C96-1076,Others,1,\N,\N,\N,\N,\N,\N,1,26,8,0,0.196521602,0,0,0,2,0.25819889,0.117647059,0,0,14,0.5,0,0.285714,0,0.869565,0,1.70925,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J97-4003,C96-1092,Others,1,\N,\N,\N,\N,\N,\N,1,26,5,0,0.504208313,0,0,0,2,0.230940108,0.111111111,0,0,14,1,-0.5,0.285714,0,0.166667,0,1.01422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J97-4003,W89-0203,Others,1,\N,\N,\N,\N,-0.908408301,0.907127959,8,26,40,0,0.175196916,0,0,0,0,0,0,0,0,14,0.5,0,0.285714,0,0.869565,0,1.48899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J97-4003,J97-4003,Others,0,\N,\N,\N,1,-0.822709404,-0.822709404,0,26,26,1,1,5,1,1,15,1,1,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J97-4003,C94-2131,Others,1,\N,\N,\N,\N,\N,\N,3,26,1,0,0.545349081,0,0,0,0,0,0,0,0,5,1,1,0.571429,0,0,0,1.5042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J97-4003,J83-1006,Others,0,\N,\N,\N,\N,\N,\N,14,26,\N,\N,0.011341767,0,0,0,0,0,0,0,\N,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J97-4003,P85-1021,Others,0,\N,\N,\N,\N,-0.379663198,\N,12,26,34,0,0.414375134,0,0,0,1,0.129099445,0.055555556,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
K15-1001,W02-1001,Others,1,\N,\N,\N,\N,\N,\N,13,3,1748,0,0.309909318,0,0,0,1,0.072739297,0.03030303,0,0,23.5,6.5,0,0.5,0,0.357664,0,1.93284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1001,P07-2045,Others,1,\N,\N,\N,\N,\N,\N,8,3,3819,0,0.170944466,2,0.027461752,0.000754148,1,0.060858062,0.027777778,0,0,23.5,6.5,0,0.5,0,0.430657,0,1.79524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1001,P03-1021,Others,1,\N,\N,\N,\N,\N,\N,12,3,2362,0,0.256190398,1,0.017535766,0.000614628,0,0,0,0,0,4.5,4.5,4.5,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1002,D08-1031,Others,4,0.207513057,0.748587293,-0.058810812,0.925583373,0.977791338,0.913259732,7,17,209,1,0.20387169,5,0.095941195,0.041666667,5,0.32075015,0.161290323,0,1,6.4,5.6,0.2,0.142857,0.428571,0.0169492,0.449718,1.24615,0.577745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1002,D13-1057,Others,4,0.251940907,0.761982847,0.292352673,0.688020916,0.947881868,0.44788036,2,17,36,1,0.161188717,2,0.077151675,0.04,11,0.3742276,0.229166667,0,2,6.8,6,0.6,0.142857,0.428571,0.222222,0.723724,1.30144,0.380383,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K15-1002,J03-4003,Others,0,0.405286402,0.514459927,-0.265859678,0.985434141,0.981885477,0.851613574,12,17,1641,0,0.133962051,2,0.014494276,0.002832861,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
K15-1002,N07-1011,Others,1,0.142098887,0.756942061,-0.373490325,0.653734407,0.972940383,-0.603834236,8,17,140,0,0.181663899,2,0.048001536,0.022727273,3,0.182574186,0.088235294,0,0,6.5,4.5,0,0.428571,0,0.0169492,0,1.67296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1002,Q14-1037,Others,3,0.848920967,-0.7693264,0.33387963,0.960341657,-0.7693264,0.734964304,1,17,122,0,0.201822828,1,0.020998026,0.009259259,10,0.277777778,0.153846154,0,0,10.5,8.5,0.25,0.428571,0.142857,0.254237,0.457627,1.50327,0.191899,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
K15-1002,N06-2015,Others,1,0.485210919,0.814643326,-0.099538958,0.890871452,0.888969677,0.589904014,9,17,537,0,0.239376836,3,0.030304576,0.008,0,0,0,0,0,6.5,1,0,0.428571,0,0.955556,0,1.85135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1002,W12-4501,Others,1,0.422466743,-0.95295575,0.4180827,0.525744807,-0.95295575,0.4180827,3,17,255,0,0.21031893,10,0.112140326,0.033112583,7,0.203090599,0.109375,0,0,6.5,4.5,-0.5,0.428571,0,0.0338983,0,1.57241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1002,W09-1119,Others,2,0.528147134,0.519578963,0.450420081,0.625029204,-0.935438134,0.588818672,6,17,829,1,0.211274231,1,0.010856746,0.003030303,0,0,0,0,1,9.33333,5.66667,-0.333333,0.428571,0.142857,0.0888889,0.355556,1,0.900735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1003,J07-4004,Others,1,\N,\N,\N,\N,\N,\N,8,2,324,0,0.397260289,0,0,0,1,0.031497039,0.012820513,0,0,18,18,-0.5,0.25,0,0.217822,0,1.80851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1003,D12-1075,Others,1,\N,\N,\N,\N,\N,\N,3,2,19,1,0.266876213,0,0,0,3,0.1875,0.103448276,0,2,18,18,0,0.25,0,0.480198,0,1.48901,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0
K15-1003,W14-1615,Extends,4,\N,\N,\N,\N,\N,\N,1,2,4,1,0.41646053,0,0,0,8,0.4,0.242424242,0,4,29.4,29.4,-0.2,0.25,0,0.143564,0.554455,1.5,0.398438,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
K15-1003,N07-1018,Others,3,\N,\N,\N,\N,\N,\N,8,2,164,0,0.111566343,0,0,0,0,0,0,0,0,27.5,27.5,0,0.25,0,0.118812,0.514852,1.42544,0.272974,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
K15-1003,P02-1017,Others,3,\N,\N,\N,\N,\N,\N,13,2,167,0,0.477375292,0,0,0,0,0,0,0,0,27.5,27.5,0,0.25,0,0.0841584,0.90099,1,0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1003,D14-1107,Others,1,\N,\N,\N,\N,\N,\N,1,2,59,0,0.302557837,0,0,0,2,0.084515425,0.040816327,0,0,18,18,-0.5,0.25,0,0.212871,0,1.07463,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
K15-1003,J93-2004,Others,1,\N,\N,\N,\N,\N,\N,22,2,5647,0,-0.00225986,0,0,0,0,0,0,0,0,18,18,2,0.25,0,0.688119,0,1.33333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K15-1003,D07-1071,Others,1,\N,\N,\N,\N,\N,\N,8,2,317,0,0.416947526,0,0,0,0,0,0,0,0,18,18,-0.5,0.25,0,0.925743,0,1.43846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N01-1001,P96-1027,Others,0,0.547111019,-0.291140279,0.699442422,-0.942845962,-0.989061755,-0.969259094,5,54,128,0,0.437911313,1,0.025607376,0.011764706,1,0.056343617,0.014925373,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1001,A00-2023,Others,0,0.692711199,0.414136839,0.766582718,0.991017398,-0.855577112,0.989449354,1,54,161,0,0.321318471,5,0.119522861,0.055555556,4,0.2057378,0.061538462,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1002,W00-1425,Others,0,\N,\N,\N,\N,\N,\N,1,18,20,1,0.36263697,1,0.095346259,0.05,1,0.136082763,0.071428571,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1002,W00-1415,Others,0,\N,\N,\N,\N,\N,\N,1,18,3,1,0.331952418,0,0,0,1,0.182574186,0.1,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1002,P00-1019,Others,0,\N,\N,\N,\N,\N,\N,1,18,13,0,0.396311739,1,0.113960576,0.058823529,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1003,J05-1003,Others,0,\N,\N,\N,\N,\N,\N,\N,101,327,0,0.189849671,2,0.027171305,0.011976048,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1003,W98-1415,Others,2,0.270715901,0.418044974,0.347940431,-0.715829133,-0.946320447,0.929622252,3,101,58,0,0.151406016,4,0.1271926,0.064516129,0,0,0,0,0,2,2,0.333333,0.4,0.3,0.166667,0.190476,1.536,0.217968,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
N01-1003,P97-1026,Others,1,0.257940325,0.314124851,0.439461356,0.891056385,-0.909101315,0.930301909,4,101,103,0,0.387484784,2,0.053916387,0.02739726,1,0.084515425,0.043478261,0,0,2,2,2,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N01-1006,P98-1029,Others,0,0.757259994,0.713319351,0.682420045,0.89931566,-0.908922989,0.994790985,3,193,119,0,0.198503256,4,0.064650818,0.033333333,2,0.202030509,0.105263158,0,0,1,0,-0.5,0.555556,0,0.142857,0,1.83212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N01-1006,P00-1036,Others,0,0.590105715,-0.506762563,0.668431001,0.943242218,0.950146188,0.860728563,1,193,117,0,0.180785718,1,0.035533453,0.012987013,4,0.338061702,0.2,0,0,2,1,-0.2,0.111111,0.444444,0.457143,0.451948,1.07456,0.848862,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
N01-1009,J91-4003,Others,0,\N,\N,\N,\N,\N,\N,10,28,0,0,0.306603944,2,0.045883147,0.017094017,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1010,W00-0104,Extends,1,\N,\N,\N,\N,\N,\N,1,16,1,1,0.742935501,0,0,0,3,0.474341649,0.272727273,0,1,1.5,0,-0.5,0.3,0,0.0526316,0,1.89506,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
N01-1011,A00-2009,Others,1,0.767005829,0.359756006,0.6977136,-0.931551642,0.968822002,0.97047875,1,117,132,1,0.366940324,7,0.194519505,0.107692308,3,0.286038777,0.166666667,0,1,3.5,3.5,-0.5,0.5,0,0.625,0,1.24823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N01-1012,W98-0708,Others,0,\N,\N,\N,\N,\N,\N,3,20,13,1,0.338388246,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1013,W95-0103,Others,0,\N,\N,\N,\N,-0.868599036,\N,6,26,52,0,0.10235955,2,0.051987524,0.02173913,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1013,J93-1003,Others,0,\N,\N,\N,\N,\N,\N,8,26,0,0,0.166247916,2,0.024961029,0.005899705,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1013,J98-2002,Others,0,\N,\N,\N,0.335547183,-0.924473452,0.792332114,3,26,168,0,0.381782405,5,0.132686223,0.058139535,2,0.083770782,0.039215686,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1013,P93-1024,Others,0,\N,\N,\N,0.66348559,-0.905530992,-0.58469889,8,26,967,0,0.371497948,9,0.140900465,0.041860465,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1013,P99-1014,Others,0,\N,\N,\N,-0.980137906,-0.912269653,0.664557017,2,26,138,0,0.173182027,8,0.195180015,0.083333333,1,0.115470054,0.052631579,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N01-1024,W00-0712,Extends,6,0.124888748,-0.52694728,0.498880913,-0.837240034,0.979819199,-0.990361824,1,107,201,1,0.574247427,14,0.282842712,0.164705882,3,0.507092553,0.333333333,0,2,14.4286,1.14286,-0.142857,0.25,0,0,0.833333,1.28077,0.501839,6,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0
N04-2004,P98-1013,Others,1,\N,\N,\N,\N,\N,\N,6,1,1843,0,0.196232016,1,0.035245369,0.001242236,0,0,0,0,0,5,2,0,0.166667,0,0.391304,0,1.72414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N04-2004,P01-1017,Others,1,\N,\N,\N,\N,\N,\N,3,1,296,0,0.030580543,0,0,0,1,0.104828484,0.052631579,0,0,5,2,0,0.166667,0,0.26087,0,1.36916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N04-2004,P81-1022,Others,0,\N,\N,\N,\N,\N,\N,23,1,0,0,0.043232301,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N04-2004,2000.iwpt-1.13,Others,1,\N,\N,\N,\N,\N,\N,4,1,\N,0,0.076806317,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0.05,0,1.8381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
N04-2004,J94-3013,Others,0,\N,\N,\N,\N,\N,\N,10,1,\N,0,0.114760873,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N04-2004,W01-1814,Extends,2,\N,\N,\N,\N,\N,\N,3,1,6,0,0.346605092,0,0,0,0,0,0,0,0,3,3,0.333333,0.5,0,0.05,0.55,1,0.919048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
N04-2004,J91-4003,Others,2,\N,\N,\N,\N,\N,\N,13,1,0,0,0.195170906,1,0.1,0.01,1,0.104828484,0.052631579,0,0,5,3,1.33333,0.166667,0.166667,0.214286,0.0549451,1.82231,0.032686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N10-1084,P01-1008,Others,1,0.775548966,0.665178495,0.504529962,0.981110427,0.966708084,0.89819283,9,30,398,0,0.435030298,0,0,0,0,0,0,0,0,10.5,0.5,-0.5,0.25,0,0.882353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N10-1084,D08-1021,Others,2,0.753528345,0.712414551,0.558203717,0.91396835,-0.771238747,0.875184914,2,30,159,0,0.501173455,2,0.061545745,0.019047619,1,0.096225045,0.033333333,0,0,14.3333,1,0.333333,0.25,0,0.117647,0,1.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N10-1084,J07-4004,Others,1,0.674472551,0.695728094,0.579750904,0.832517171,-0.860008367,0.915963802,3,30,324,1,0.20928047,3,0.062869461,0.013953488,1,0.062994079,0.015151515,0,1,10.5,0,-0.5,0.25,0,0.910714,0,1.1068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N10-1084,P79-1022,Others,0,\N,\N,\N,\N,\N,\N,31,30,21,0,-0.095275736,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
N12-1010,W11-2036,Extends,1,\N,\N,\N,\N,\N,\N,1,13,3,1,0.322754669,0,0,0,0,0,0,0,2,28.5,4.5,-0.5,0.25,0,0.125,0,1.31486,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N13-1036,P07-2045,Others,1,0.672220372,0.604265645,0.671205108,0.783873439,-0.93964434,0.950492613,6,24,3819,0,0.117726168,6,0.0311387,0.002255639,4,0.239045722,0.117647059,0,0,17,4,-0.5,0.333333,0,0.121951,0,1.18142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N13-1036,J03-1002,Others,1,0.703598301,0.667494853,0.674650627,0.796212824,0.903691473,0.996036896,10,24,3252,0,0.041752872,6,0.037131955,0.003203417,0,0,0,0,0,17,4,-0.5,0.333333,0,0.158537,0,1.69863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N13-1036,W11-2602,Others,7,0.887097598,0.399632969,0.855752826,0.845671375,0.912034875,0.985774524,2,24,59,1,0.5156707,6,0.283473355,0.15,22,0.759072115,0.611111111,0,2,30.5,11.5,1.375,0.333333,0,0.180556,0.758838,1.29146,0.455164,7,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
