"2003.mtsummit-papers.23","C94-2153","1"
"J15-2004","D14-1054","3.06667"
"D14-1054","P14-1011","0.325"
"P14-1011","D14-1054","0.325"
"D14-1054","P14-1146","5.23333"
"P14-1146","D14-1054","5.23333"
"D14-1054","P14-2009","1.45"
"P14-2009","D14-1054","1.45"
"D14-1054","S15-2086","0.491667"
"S15-2086","D14-1054","0.491667"
"D15-1106","J15-2004","0.125"
"J15-2004","D15-1106","0.125"
"D15-1106","P14-1146","0.125"
"P14-1146","D15-1106","0.125"
"D15-1106","P14-2009","0.125"
"P14-2009","D15-1106","0.125"
"D15-1106","S15-2086","0.125"
"S15-2086","D15-1106","0.125"
"J15-2004","P14-1011","0.325"
"P14-1011","J15-2004","0.325"
"J15-2004","P14-1146","2.06667"
"P14-1146","J15-2004","2.06667"
"J15-2004","P14-2009","1.05"
"P14-2009","J15-2004","1.05"
"J15-2004","S15-2086","0.125"
"S15-2086","J15-2004","0.125"
"P14-1011","P14-2009","0.125"
"P14-2009","P14-1011","0.125"
"P14-1011","S15-2086","0.125"
"S15-2086","P14-1011","0.125"
"P14-1146","P14-2009","1.11667"
"P14-2009","P14-1146","1.11667"
"P14-1146","S15-2086","0.625"
"S15-2086","P14-1146","0.625"
"P14-2009","S15-2086","0.125"
"S15-2086","P14-2009","0.125"
"2020.emnlp-tutorials.1","D18-1188","1"
"D18-1188","2020.emnlp-tutorials.1","1"
"2020.findings-emnlp.139","D17-1175","0.125"
"D17-1175","2020.findings-emnlp.139","0.125"
"2020.findings-emnlp.139","D18-1088","0.125"
"D18-1088","2020.findings-emnlp.139","0.125"
"2020.findings-emnlp.139","P17-1101","0.125"
"P17-1101","2020.findings-emnlp.139","0.125"
"2020.findings-emnlp.139","P18-2065","0.125"
"P18-2065","2020.findings-emnlp.139","0.125"
"2020.findings-emnlp.217","D17-1175","0.125"
"D17-1175","2020.findings-emnlp.217","0.125"
"2021.findings-acl.36","D17-1175","0.125"
"D17-1175","2021.findings-acl.36","0.125"
"C16-1290","D17-1175","0.236111"
"D17-1175","C16-1290","0.236111"
"C16-1290","D18-1088","0.125"
"D18-1088","C16-1290","0.125"
"D17-1175","D18-1088","0.125"
"D18-1088","D17-1175","0.125"
"D17-1175","N18-1154","0.458333"
"N18-1154","D17-1175","0.458333"
"D17-1175","P17-1101","0.236111"
"P17-1101","D17-1175","0.236111"
"D17-1175","P18-2065","0.236111"
"P18-2065","D17-1175","0.236111"
"N18-1154","P18-2065","0.125"
"P18-2065","N18-1154","0.125"
"2020.findings-emnlp.178","C14-1018","0.25"
"C14-1018","2020.findings-emnlp.178","0.25"
"2020.findings-emnlp.178","D14-1054","0.25"
"D14-1054","2020.findings-emnlp.178","0.25"
"2020.findings-emnlp.178","J15-2004","0.25"
"J15-2004","2020.findings-emnlp.178","0.25"
"2020.findings-emnlp.178","P14-1146","0.25"
"P14-1146","2020.findings-emnlp.178","0.25"
"2020.findings-emnlp.178","2021.acl-long.442","1"
"2021.acl-long.442","2020.findings-emnlp.178","1"
"2020.findings-emnlp.217","2020.lrec-1.236","0.5"
"2020.lrec-1.236","2020.findings-emnlp.217","0.5"
"2020.lrec-1.236","P18-2065","0.5"
"P18-2065","2020.lrec-1.236","0.5"
"2021.acl-long.157","W07-0736","0.5"
"W07-0736","2021.acl-long.157","0.5"
"C08-1141","W07-0736","1"
"W07-0736","C08-1141","1"
"2021.acl-long.438","D17-1175","0.333333"
"D17-1175","2021.acl-long.438","0.333333"
"D17-1175","K18-1019","0.333333"
"K18-1019","D17-1175","0.333333"
"2021.emnlp-main.771","P18-1006","1.33333"
"P18-1006","2021.emnlp-main.771","1.33333"
"2021.findings-acl.121","D18-1232","0.5"
"D18-1232","2021.findings-acl.121","0.5"
"2021.findings-acl.121","D19-5802","0.5"
"D19-5802","2021.findings-acl.121","0.5"
"2021.findings-acl.36","J19-1005","0.5"
"J19-1005","2021.findings-acl.36","0.5"
"2021.findings-acl.36","P18-2067","0.5"
"P18-2067","2021.findings-acl.36","0.5"
"C02-1010","W04-3248","0.333333"
"W04-3248","C02-1010","0.333333"
"C02-1012","O03-5001","5.5"
"O03-5001","C02-1012","5.5"
"C02-1012","P11-1037","0.5"
"P11-1037","C02-1012","0.5"
"C02-1012","P12-1055","0.25"
"P12-1055","C02-1012","0.25"
"C02-1012","P12-3003","0.25"
"P12-3003","C02-1012","0.25"
"O03-5001","P11-1037","1.83333"
"P11-1037","O03-5001","1.83333"
"O03-5001","P12-1055","0.583333"
"P12-1055","O03-5001","0.583333"
"O03-5001","P12-3003","0.583333"
"P12-3003","O03-5001","0.583333"
"P11-1037","P12-3003","4.08333"
"P12-3003","P11-1037","4.08333"
"P12-1055","P12-3003","2.58333"
"P12-3003","P12-1055","2.58333"
"C02-1012","O01-2001","0.25"
"O01-2001","C02-1012","0.25"
"C02-1012","P15-1048","0.25"
"P15-1048","C02-1012","0.25"
"O01-2001","O03-5001","1.75"
"O03-5001","O01-2001","1.75"
"O01-2001","P11-1037","0.25"
"P11-1037","O01-2001","0.25"
"O03-5001","P15-1048","0.25"
"P15-1048","O03-5001","0.25"
"C02-1057","P06-1136","1"
"P06-1136","C02-1057","1"
"C02-1060","W03-1610","1"
"W03-1610","C02-1060","1"
"C08-1048","D09-1038","0.0769231"
"D09-1038","C08-1048","0.0769231"
"C10-1075","D09-1038","1.07692"
"D09-1038","C10-1075","1.07692"
"C10-1075","P13-1157","0.0769231"
"P13-1157","C10-1075","0.0769231"
"C10-1075","P17-1065","0.24359"
"P17-1065","C10-1075","0.24359"
"D07-1056","D09-1038","0.0769231"
"D09-1038","D07-1056","0.0769231"
"D07-1056","P13-1157","0.0769231"
"P13-1157","D07-1056","0.0769231"
"D07-1056","P17-1065","0.24359"
"P17-1065","D07-1056","0.24359"
"D09-1038","P08-1011","0.0769231"
"P08-1011","D09-1038","0.0769231"
"D09-1038","P13-1157","0.0769231"
"P13-1157","D09-1038","0.0769231"
"D09-1038","P13-2008","0.0769231"
"P13-2008","D09-1038","0.0769231"
"D09-1114","P13-1157","0.0769231"
"P13-1157","D09-1114","0.0769231"
"P09-1066","P13-1157","0.0769231"
"P13-1157","P09-1066","0.0769231"
"C08-1048","P05-1062","0.333333"
"P05-1062","C08-1048","0.333333"
"C10-1054","P05-1062","0.333333"
"P05-1062","C10-1054","0.333333"
"P05-1062","P07-1091","0.333333"
"P07-1091","P05-1062","0.333333"
"C08-1048","P06-1129","0.142857"
"P06-1129","C08-1048","0.142857"
"C10-1075","P06-1129","0.142857"
"P06-1129","C10-1075","0.142857"
"D09-1114","P06-1129","0.142857"
"P06-1129","D09-1114","0.142857"
"D09-1114","P08-1116","0.142857"
"P08-1116","D09-1114","0.142857"
"P06-1129","P08-1116","0.542857"
"P08-1116","P06-1129","0.542857"
"P06-1129","P09-1066","0.142857"
"P09-1066","P06-1129","0.142857"
"P06-1129","Y09-1006","0.142857"
"Y09-1006","P06-1129","0.142857"
"P08-1116","P09-1066","0.392857"
"P09-1066","P08-1116","0.392857"
"P09-1066","W04-3248","0.142857"
"W04-3248","P09-1066","0.142857"
"C08-1141","P07-1011","1.5"
"P07-1011","C08-1141","1.5"
"P07-1011","W07-0736","0.833333"
"W07-0736","P07-1011","0.833333"
"C08-1141","O01-2001","0.5"
"O01-2001","C08-1141","0.5"
"D07-1056","O01-2001","0.5"
"O01-2001","D07-1056","0.5"
"C08-1141","J15-2004","0.1"
"J15-2004","C08-1141","0.1"
"C08-1141","P11-1016","0.1"
"P11-1016","C08-1141","0.1"
"C08-1141","P11-1037","0.1"
"P11-1037","C08-1141","0.1"
"C08-1141","P14-2009","0.1"
"P14-2009","C08-1141","0.1"
"C08-1141","P15-2047","0.1"
"P15-2047","C08-1141","0.1"
"C08-1141","S17-2045","0.1"
"S17-2045","C08-1141","0.1"
"D07-1056","D17-1090","0.1"
"D17-1090","D07-1056","0.1"
"D07-1056","J15-2004","0.1"
"J15-2004","D07-1056","0.1"
"D07-1056","P11-1016","0.1"
"P11-1016","D07-1056","0.1"
"D07-1056","P11-1037","0.1"
"P11-1037","D07-1056","0.1"
"D07-1056","P14-2009","0.1"
"P14-2009","D07-1056","0.1"
"D07-1056","P15-2047","0.1"
"P15-2047","D07-1056","0.1"
"D07-1056","S17-2045","0.1"
"S17-2045","D07-1056","0.1"
"D17-1090","J15-2004","0.1"
"J15-2004","D17-1090","0.1"
"D17-1090","P11-1016","0.1"
"P11-1016","D17-1090","0.1"
"D17-1090","P11-1037","0.1"
"P11-1037","D17-1090","0.1"
"D17-1090","P14-2009","0.1"
"P14-2009","D17-1090","0.1"
"D17-1090","P15-2047","0.1"
"P15-2047","D17-1090","0.1"
"D17-1090","S17-2045","0.1"
"S17-2045","D17-1090","0.1"
"J15-2004","P07-1091","0.1"
"P07-1091","J15-2004","0.1"
"J15-2004","P11-1016","2.425"
"P11-1016","J15-2004","2.425"
"J15-2004","P11-1037","0.1"
"P11-1037","J15-2004","0.1"
"J15-2004","P15-2047","0.266667"
"P15-2047","J15-2004","0.266667"
"J15-2004","S17-2045","0.1"
"S17-2045","J15-2004","0.1"
"P07-1091","P11-1016","0.1"
"P11-1016","P07-1091","0.1"
"P07-1091","P11-1037","0.1"
"P11-1037","P07-1091","0.1"
"P07-1091","P14-2009","0.1"
"P14-2009","P07-1091","0.1"
"P07-1091","P15-2047","0.1"
"P15-2047","P07-1091","0.1"
"P07-1091","S17-2045","0.1"
"S17-2045","P07-1091","0.1"
"P11-1016","P11-1037","0.1"
"P11-1037","P11-1016","0.1"
"P11-1016","P14-2009","1.175"
"P14-2009","P11-1016","1.175"
"P11-1016","P15-2047","0.266667"
"P15-2047","P11-1016","0.266667"
"P11-1016","S17-2045","0.1"
"S17-2045","P11-1016","0.1"
"P11-1016","W08-0301","0.1"
"W08-0301","P11-1016","0.1"
"P11-1037","P14-2009","0.1"
"P14-2009","P11-1037","0.1"
"P11-1037","P15-2047","0.1"
"P15-2047","P11-1037","0.1"
"P11-1037","S17-2045","0.1"
"S17-2045","P11-1037","0.1"
"P11-1037","W08-0301","0.1"
"W08-0301","P11-1037","0.1"
"P14-2009","P15-2047","0.266667"
"P15-2047","P14-2009","0.266667"
"P14-2009","S17-2045","0.1"
"S17-2045","P14-2009","0.1"
"P14-2009","W08-0301","0.1"
"W08-0301","P14-2009","0.1"
"P15-2047","S17-2045","0.1"
"S17-2045","P15-2047","0.1"
"P15-2047","W08-0301","0.1"
"W08-0301","P15-2047","0.1"
"S17-2045","W08-0301","0.1"
"W08-0301","S17-2045","0.1"
"C10-1035","P17-1065","0.366667"
"P17-1065","C10-1035","0.366667"
"C10-1035","C10-1079","0.0833333"
"C10-1079","C10-1035","0.0833333"
"C10-1035","P08-1116","0.0833333"
"P08-1116","C10-1035","0.0833333"
"C10-1035","W04-3248","0.0833333"
"W04-3248","C10-1035","0.0833333"
"C10-1079","C10-2025","0.0833333"
"C10-2025","C10-1079","0.0833333"
"C10-1079","C14-1108","0.0833333"
"C14-1108","C10-1079","0.0833333"
"C10-1079","C14-1210","0.0833333"
"C14-1210","C10-1079","0.0833333"
"C10-1079","P07-1091","0.0833333"
"P07-1091","C10-1079","0.0833333"
"C10-1079","P08-1011","0.0833333"
"P08-1011","C10-1079","0.0833333"
"C10-1079","P08-1116","0.0833333"
"P08-1116","C10-1079","0.0833333"
"C10-1079","P10-1033","0.0833333"
"P10-1033","C10-1079","0.0833333"
"C10-1079","P11-4008","0.0833333"
"P11-4008","C10-1079","0.0833333"
"C10-1079","P13-2008","0.0833333"
"P13-2008","C10-1079","0.0833333"
"C10-1079","W04-3248","0.0833333"
"W04-3248","C10-1079","0.0833333"
"C10-1079","W08-0301","0.0833333"
"W08-0301","C10-1079","0.0833333"
"C14-1108","P08-1116","0.0833333"
"P08-1116","C14-1108","0.0833333"
"C14-1108","P11-4008","0.0833333"
"P11-4008","C14-1108","0.0833333"
"C14-1108","W04-3248","0.0833333"
"W04-3248","C14-1108","0.0833333"
"C14-1210","P11-4008","0.0833333"
"P11-4008","C14-1210","0.0833333"
"P07-1091","P11-4008","0.0833333"
"P11-4008","P07-1091","0.0833333"
"P08-1011","P10-1033","0.0833333"
"P10-1033","P08-1011","0.0833333"
"P08-1011","P11-4008","0.0833333"
"P11-4008","P08-1011","0.0833333"
"P08-1116","P11-4008","0.0833333"
"P11-4008","P08-1116","0.0833333"
"P10-1033","P11-4008","0.0833333"
"P11-4008","P10-1033","0.0833333"
"P11-4008","P13-2008","0.0833333"
"P13-2008","P11-4008","0.0833333"
"P11-4008","W04-3248","0.0833333"
"W04-3248","P11-4008","0.0833333"
"P11-4008","W08-0301","0.0833333"
"W08-0301","P11-4008","0.0833333"
"C10-1054","P11-4008","0.5"
"P11-4008","C10-1054","0.5"
"D13-1107","P11-4008","0.25"
"P11-4008","D13-1107","0.25"
"P11-4008","P13-1157","0.5"
"P13-1157","P11-4008","0.5"
"P11-4008","P13-2061","0.5"
"P13-2061","P11-4008","0.5"
"C10-1054","D18-1271","0.2"
"D18-1271","C10-1054","0.2"
"C10-1054","J15-1002","0.2"
"J15-1002","C10-1054","0.2"
"C10-1054","P12-1060","0.2"
"P12-1060","C10-1054","0.2"
"D18-1271","J15-1002","0.2"
"J15-1002","D18-1271","0.2"
"D18-1271","P09-1098","1.2"
"P09-1098","D18-1271","1.2"
"D18-1271","P12-1060","0.2"
"P12-1060","D18-1271","0.2"
"D18-1271","P13-2061","0.2"
"P13-2061","D18-1271","0.2"
"J15-1002","P09-1098","0.2"
"P09-1098","J15-1002","0.2"
"J15-1002","P12-1060","4.2"
"P12-1060","J15-1002","4.2"
"J15-1002","P13-2061","0.2"
"P13-2061","J15-1002","0.2"
"P09-1098","P12-1060","0.2"
"P12-1060","P09-1098","0.2"
"P09-1098","P13-2061","0.7"
"P13-2061","P09-1098","0.7"
"P12-1060","P13-2061","0.2"
"P13-2061","P12-1060","0.2"
"P09-1098","P11-4008","0.25"
"P11-4008","P09-1098","0.25"
"P09-1098","P13-1157","0.25"
"P13-1157","P09-1098","0.25"
"C10-1079","C10-2083","10.5"
"C10-2083","C10-1079","10.5"
"C10-1079","P12-3003","2.5"
"P12-3003","C10-1079","2.5"
"C10-2083","P12-3003","1.5"
"P12-3003","C10-2083","1.5"
"C10-1079","D10-1104","2"
"D10-1104","C10-1079","2"
"C10-2083","D10-1104","1"
"D10-1104","C10-2083","1"
"C12-1047","C16-1004","1"
"C16-1004","C12-1047","1"
"C12-1047","C12-1104","1"
"C12-1104","C12-1047","1"
"C12-1047","P13-2061","1"
"P13-2061","C12-1047","1"
"C12-1104","P11-1037","0.5"
"P11-1037","C12-1104","0.5"
"C12-1104","P12-1055","1.5"
"P12-1055","C12-1104","1.5"
"C12-1104","P12-3003","1"
"P12-3003","C12-1104","1"
"C12-2081","J15-1002","3.5"
"J15-1002","C12-2081","3.5"
"C12-2081","C14-1018","1.16667"
"C14-1018","C12-2081","1.16667"
"C12-2081","J15-2004","0.5"
"J15-2004","C12-2081","0.5"
"C14-1018","J15-1002","3"
"J15-1002","C14-1018","3"
"C12-2081","P12-1060","1"
"P12-1060","C12-2081","1"
"C12-2081","D14-1054","0.166667"
"D14-1054","C12-2081","0.166667"
"C12-2081","P11-1016","0.166667"
"P11-1016","C12-2081","0.166667"
"C12-2081","P14-1146","0.166667"
"P14-1146","C12-2081","0.166667"
"C12-2081","S14-2033","0.166667"
"S14-2033","C12-2081","0.166667"
"C12-2081","S15-2086","0.166667"
"S15-2086","C12-2081","0.166667"
"C14-1018","P11-1016","0.458333"
"P11-1016","C14-1018","0.458333"
"C14-1018","S14-2033","1.15833"
"S14-2033","C14-1018","1.15833"
"D14-1054","P11-1016","1.40833"
"P11-1016","D14-1054","1.40833"
"D14-1054","S14-2033","2.325"
"S14-2033","D14-1054","2.325"
"P11-1016","P14-1146","2.40833"
"P14-1146","P11-1016","2.40833"
"P11-1016","S14-2033","0.541667"
"S14-2033","P11-1016","0.541667"
"P11-1016","S15-2086","0.166667"
"S15-2086","P11-1016","0.166667"
"P14-1146","S14-2033","1.45833"
"S14-2033","P14-1146","1.45833"
"S14-2033","S15-2086","0.7"
"S15-2086","S14-2033","0.7"
"C14-1018","D19-1172","1"
"D19-1172","C14-1018","1"
"C14-1018","O01-2001","1"
"O01-2001","C14-1018","1"
"C14-1018","D07-1035","0.291667"
"D07-1035","C14-1018","0.291667"
"C14-1018","P12-1060","0.291667"
"P12-1060","C14-1018","0.291667"
"D07-1035","D14-1054","0.291667"
"D14-1054","D07-1035","0.291667"
"D07-1035","J15-2004","1.79167"
"J15-2004","D07-1035","1.79167"
"D07-1035","P11-1016","0.791667"
"P11-1016","D07-1035","0.791667"
"D07-1035","P12-1060","0.291667"
"P12-1060","D07-1035","0.291667"
"D07-1035","P14-1146","0.291667"
"P14-1146","D07-1035","0.291667"
"D07-1035","P14-2009","0.125"
"P14-2009","D07-1035","0.125"
"D07-1035","S14-2033","0.125"
"S14-2033","D07-1035","0.125"
"D14-1054","P12-1060","0.491667"
"P12-1060","D14-1054","0.491667"
"J15-2004","P12-1060","0.825"
"P12-1060","J15-2004","0.825"
"J15-2004","S14-2033","0.125"
"S14-2033","J15-2004","0.125"
"P11-1016","P12-1060","0.825"
"P12-1060","P11-1016","0.825"
"P12-1060","P14-1146","0.825"
"P14-1146","P12-1060","0.825"
"P12-1060","P14-2009","0.325"
"P14-2009","P12-1060","0.325"
"P12-1060","S14-2033","0.125"
"S14-2033","P12-1060","0.125"
"P14-2009","S14-2033","0.625"
"S14-2033","P14-2009","0.625"
"C14-1018","P17-4017","0.7"
"P17-4017","C14-1018","0.7"
"J15-1002","P17-4017","0.5"
"P17-4017","J15-1002","0.5"
"C14-1018","P14-1013","0.2"
"P14-1013","C14-1018","0.2"
"D14-1054","P14-1013","0.2"
"P14-1013","D14-1054","0.2"
"P14-1013","P14-1146","0.2"
"P14-1146","P14-1013","0.2"
"C14-1018","P13-2006","0.2"
"P13-2006","C14-1018","0.2"
"D14-1054","P13-2006","0.2"
"P13-2006","D14-1054","0.2"
"D14-1054","P17-4017","0.2"
"P17-4017","D14-1054","0.2"
"P13-2006","P17-4017","0.2"
"P17-4017","P13-2006","0.2"
"P13-2006","S14-2033","1.2"
"S14-2033","P13-2006","1.2"
"P13-2006","S15-2086","0.2"
"S15-2086","P13-2006","0.2"
"P17-4017","S14-2033","0.2"
"S14-2033","P17-4017","0.2"
"P17-4017","S15-2086","0.2"
"S15-2086","P17-4017","0.2"
"C14-1018","P13-1017","0.333333"
"P13-1017","C14-1018","0.333333"
"C14-1018","P15-1026","0.333333"
"P15-1026","C14-1018","0.333333"
"P13-1017","P14-1146","0.5"
"P14-1146","P13-1017","0.5"
"P13-1017","P15-1026","0.333333"
"P15-1026","P13-1017","0.333333"
"P14-1146","P15-1026","0.333333"
"P15-1026","P14-1146","0.333333"
"C14-1210","C16-1236","0.25"
"C16-1236","C14-1210","0.25"
"C14-1210","D17-1175","0.25"
"D17-1175","C14-1210","0.25"
"C14-1210","P15-1048","0.25"
"P15-1048","C14-1210","0.25"
"C16-1236","D17-1175","0.25"
"D17-1175","C16-1236","0.25"
"C16-1236","P15-1048","1.25"
"P15-1048","C16-1236","1.25"
"C16-1236","P17-1065","0.25"
"P17-1065","C16-1236","0.25"
"D17-1175","P17-1065","2.25"
"P17-1065","D17-1175","2.25"
"P15-1048","P17-1065","1.25"
"P17-1065","P15-1048","1.25"
"C16-1004","P12-1055","0.5"
"P12-1055","C16-1004","0.5"
"P12-1055","P15-2136","0.5"
"P15-2136","P12-1055","0.5"
"C16-1236","P11-1037","0.5"
"P11-1037","C16-1236","0.5"
"C16-1236","P12-3003","0.5"
"P12-3003","C16-1236","0.5"
"C16-1236","P15-2136","0.333333"
"P15-2136","C16-1236","0.333333"
"C16-1236","P16-1049","0.333333"
"P16-1049","C16-1236","0.333333"
"P15-1026","P15-2136","0.333333"
"P15-2136","P15-1026","0.333333"
"P15-1026","P16-1049","0.666667"
"P16-1049","P15-1026","0.666667"
"P15-2136","P16-1049","0.333333"
"P16-1049","P15-2136","0.333333"
"C16-1236","J15-2004","0.25"
"J15-2004","C16-1236","0.25"
"D14-1071","J15-2004","0.916667"
"J15-2004","D14-1071","0.916667"
"J15-2004","P15-1026","0.916667"
"P15-1026","J15-2004","0.916667"
"C16-1290","D19-5802","0.111111"
"D19-5802","C16-1290","0.111111"
"C16-1290","J19-1005","0.111111"
"J19-1005","C16-1290","0.111111"
"C16-1290","P17-1018","0.111111"
"P17-1018","C16-1290","0.111111"
"C16-1290","P18-1034","0.111111"
"P18-1034","C16-1290","0.111111"
"D17-1175","P16-1212","0.111111"
"P16-1212","D17-1175","0.111111"
"D17-1175","P17-1174","0.111111"
"P17-1174","D17-1175","0.111111"
"D19-5802","P16-1212","0.111111"
"P16-1212","D19-5802","0.111111"
"D19-5802","P17-1101","0.111111"
"P17-1101","D19-5802","0.111111"
"D19-5802","P17-1174","0.111111"
"P17-1174","D19-5802","0.111111"
"D19-5802","P18-2065","0.111111"
"P18-2065","D19-5802","0.111111"
"J19-1005","P16-1212","0.111111"
"P16-1212","J19-1005","0.111111"
"J19-1005","P17-1101","0.111111"
"P17-1101","J19-1005","0.111111"
"J19-1005","P17-1174","0.111111"
"P17-1174","J19-1005","0.111111"
"J19-1005","P18-2065","0.111111"
"P18-2065","J19-1005","0.111111"
"P16-1212","P17-1018","0.111111"
"P17-1018","P16-1212","0.111111"
"P16-1212","P17-1101","0.111111"
"P17-1101","P16-1212","0.111111"
"P16-1212","P18-2065","0.111111"
"P18-2065","P16-1212","0.111111"
"P17-1018","P17-1101","0.111111"
"P17-1101","P17-1018","0.111111"
"P17-1018","P17-1174","0.111111"
"P17-1174","P17-1018","0.111111"
"P17-1018","P18-2065","0.111111"
"P18-2065","P17-1018","0.111111"
"P17-1174","P18-1034","0.111111"
"P18-1034","P17-1174","0.111111"
"C16-1290","P14-1011","0.25"
"P14-1011","C16-1290","0.25"
"E17-1059","P14-1011","0.25"
"P14-1011","E17-1059","0.25"
"P14-1011","P17-1174","0.25"
"P17-1174","P14-1011","0.25"
"P14-1011","P18-1006","0.25"
"P18-1006","P14-1011","0.25"
"C16-1290","P09-1066","0.25"
"P09-1066","C16-1290","0.25"
"C16-1309","D18-1271","1"
"D18-1271","C16-1309","1"
"C94-2153","P17-1065","0.5"
"P17-1065","C94-2153","0.5"
"C94-2153","P18-1006","0.5"
"P18-1006","C94-2153","0.5"
"C94-2153","O01-2004","1"
"O01-2004","C94-2153","1"
"D07-1019","P13-2008","0.5"
"P13-2008","D07-1019","0.5"
"P06-1129","P13-2008","0.5"
"P13-2008","P06-1129","0.5"
"D07-1019","O01-2001","0.5"
"O01-2001","D07-1019","0.5"
"O01-2001","P06-1129","0.9"
"P06-1129","O01-2001","0.9"
"D07-1035","O01-2001","0.4"
"O01-2001","D07-1035","0.4"
"D07-1035","P03-1016","0.4"
"P03-1016","D07-1035","0.4"
"D07-1035","P06-1129","0.4"
"P06-1129","D07-1035","0.4"
"D07-1035","P08-1116","0.4"
"P08-1116","D07-1035","0.4"
"D07-1035","W03-1610","0.4"
"W03-1610","D07-1035","0.4"
"O01-2001","W03-1610","0.4"
"W03-1610","O01-2001","0.4"
"P03-1016","W03-1610","4.9"
"W03-1610","P03-1016","4.9"
"P06-1129","W03-1610","0.4"
"W03-1610","P06-1129","0.4"
"P08-1116","W03-1610","1.9"
"W03-1610","P08-1116","1.9"
"D07-1056","D08-1053","0.25"
"D08-1053","D07-1056","0.25"
"D07-1056","P06-1062","0.25"
"P06-1062","D07-1056","0.25"
"D08-1053","P07-1091","0.25"
"P07-1091","D08-1053","0.25"
"P06-1062","P07-1091","0.25"
"P07-1091","P06-1062","0.25"
"D10-1104","N07-2024","0.333333"
"N07-2024","D10-1104","0.333333"
"D10-1104","P07-1011","0.333333"
"P07-1011","D10-1104","0.333333"
"D10-1104","P18-1097","0.333333"
"P18-1097","D10-1104","0.333333"
"N07-2024","P07-1011","4.16667"
"P07-1011","N07-2024","4.16667"
"N07-2024","P18-1097","0.333333"
"P18-1097","N07-2024","0.333333"
"P07-1011","P18-1097","0.333333"
"P18-1097","P07-1011","0.333333"
"D12-1078","P09-1121","1"
"P09-1121","D12-1078","1"
"D13-1041","P13-2006","4.16667"
"P13-2006","D13-1041","4.16667"
"D13-1041","D17-1007","0.833333"
"D17-1007","D13-1041","0.833333"
"D13-1041","P12-1055","0.333333"
"P12-1055","D13-1041","0.333333"
"D17-1007","P12-1055","0.333333"
