"2003.jeptalnrecital-long.10","duclaye-etal-2002-using","3"
"W15-3027","2017.jeptalnrecital-long.2","0.0666667"
"2020.amta-research.6","2021.calcs-1.11","0.0666667"
"2021.calcs-1.11","2020.amta-research.6","0.0666667"
"2020.amta-research.6","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","2020.amta-research.6","0.0666667"
"2020.amta-research.6","K17-3017","0.0666667"
"K17-3017","2020.amta-research.6","0.0666667"
"2020.amta-research.6","W15-3016","0.0666667"
"W15-3016","2020.amta-research.6","0.0666667"
"2020.amta-research.6","W15-3027","0.0666667"
"W15-3027","2020.amta-research.6","0.0666667"
"2020.amta-research.6","W16-2337","0.0666667"
"W16-2337","2020.amta-research.6","0.0666667"
"2020.findings-emnlp.147","2021.calcs-1.11","1.13333"
"2021.calcs-1.11","2020.findings-emnlp.147","1.13333"
"2020.findings-emnlp.147","2021.emnlp-main.671","0.133333"
"2021.emnlp-main.671","2020.findings-emnlp.147","0.133333"
"2020.findings-emnlp.147","K17-3017","0.0666667"
"K17-3017","2020.findings-emnlp.147","0.0666667"
"2020.findings-emnlp.147","W15-3016","0.0666667"
"W15-3016","2020.findings-emnlp.147","0.0666667"
"2020.findings-emnlp.147","W15-3027","0.0666667"
"W15-3027","2020.findings-emnlp.147","0.0666667"
"2020.findings-emnlp.147","W16-2320","0.133333"
"W16-2320","2020.findings-emnlp.147","0.133333"
"2020.findings-emnlp.147","W16-2337","0.0666667"
"W16-2337","2020.findings-emnlp.147","0.0666667"
"2021.calcs-1.11","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.665","2021.calcs-1.11","0.0666667"
"2021.calcs-1.11","2021.emnlp-main.671","4.21667"
"2021.emnlp-main.671","2021.calcs-1.11","4.21667"
"2021.calcs-1.11","2021.mtsummit-research.21","0.133333"
"2021.mtsummit-research.21","2021.calcs-1.11","0.133333"
"2021.calcs-1.11","K17-3017","0.0666667"
"K17-3017","2021.calcs-1.11","0.0666667"
"2021.calcs-1.11","W15-3027","1.06667"
"W15-3027","2021.calcs-1.11","1.06667"
"2021.calcs-1.11","W16-1205","0.0666667"
"W16-1205","2021.calcs-1.11","0.0666667"
"2021.emnlp-main.665","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.665","K17-3017","0.0666667"
"K17-3017","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.665","W15-3016","0.0666667"
"W15-3016","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.665","W15-3027","0.0666667"
"W15-3027","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.665","W16-2320","0.0666667"
"W16-2320","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.665","W16-2337","0.0666667"
"W16-2337","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.665","W18-6315","0.0666667"
"W18-6315","2021.emnlp-main.665","0.0666667"
"2021.emnlp-main.671","2021.mtsummit-research.21","0.133333"
"2021.mtsummit-research.21","2021.emnlp-main.671","0.133333"
"2021.emnlp-main.671","K17-3017","0.0666667"
"K17-3017","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","W15-3016","0.0666667"
"W15-3016","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","W15-3027","0.0666667"
"W15-3027","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","W16-1205","0.0666667"
"W16-1205","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","W16-2320","0.133333"
"W16-2320","2021.emnlp-main.671","0.133333"
"2021.emnlp-main.671","W16-2337","0.0666667"
"W16-2337","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","W18-6315","0.383333"
"W18-6315","2021.emnlp-main.671","0.383333"
"2021.mtsummit-research.21","K17-3017","0.266667"
"K17-3017","2021.mtsummit-research.21","0.266667"
"2021.mtsummit-research.21","W15-3016","0.0666667"
"W15-3016","2021.mtsummit-research.21","0.0666667"
"2021.mtsummit-research.21","W15-3027","0.0666667"
"W15-3027","2021.mtsummit-research.21","0.0666667"
"2021.mtsummit-research.21","W16-2337","0.0666667"
"W16-2337","2021.mtsummit-research.21","0.0666667"
"K17-3017","W15-3016","0.0666667"
"W15-3016","K17-3017","0.0666667"
"K17-3017","W15-3027","0.0666667"
"W15-3027","K17-3017","0.0666667"
"K17-3017","W16-1205","0.233333"
"W16-1205","K17-3017","0.233333"
"K17-3017","W16-2320","0.0666667"
"W16-2320","K17-3017","0.0666667"
"K17-3017","W16-2337","0.0666667"
"W16-2337","K17-3017","0.0666667"
"K17-3017","W18-6315","0.0666667"
"W18-6315","K17-3017","0.0666667"
"W15-3016","W15-3027","0.0666667"
"W15-3027","W15-3016","0.0666667"
"W15-3016","W16-1205","0.0666667"
"W16-1205","W15-3016","0.0666667"
"W15-3027","W16-1205","0.0666667"
"W16-1205","W15-3027","0.0666667"
"W15-3027","W16-2320","0.0666667"
"W16-2320","W15-3027","0.0666667"
"W15-3027","W16-2337","0.0666667"
"W16-2337","W15-3027","0.0666667"
"W15-3027","W18-6315","0.0666667"
"W18-6315","W15-3027","0.0666667"
"W16-1205","W16-2320","0.0666667"
"W16-2320","W16-1205","0.0666667"
"W16-1205","W16-2337","0.0666667"
"W16-2337","W16-1205","0.0666667"
"2015.iwslt-papers.10","W13-2204","0.333333"
"W13-2204","2015.iwslt-papers.10","0.333333"
"2015.iwslt-papers.10","W17-4705","0.111111"
"W17-4705","2015.iwslt-papers.10","0.111111"
"2015.iwslt-papers.10","W17-4734","0.111111"
"W17-4734","2015.iwslt-papers.10","0.111111"
"2017.jeptalnrecital-long.2","W17-4705","0.627778"
"W17-4705","2017.jeptalnrecital-long.2","0.627778"
"2017.jeptalnrecital-long.2","W17-4734","0.377778"
"W17-4734","2017.jeptalnrecital-long.2","0.377778"
"2018.jeptalnrecital-long.5","W17-4734","0.377778"
"W17-4734","2018.jeptalnrecital-long.5","0.377778"
"W15-3012","W17-4705","0.111111"
"W17-4705","W15-3012","0.111111"
"W15-3012","W17-4734","0.111111"
"W17-4734","W15-3012","0.111111"
"W16-2304","W17-4705","0.111111"
"W17-4705","W16-2304","0.111111"
"W16-2304","W17-4734","0.111111"
"W17-4734","W16-2304","0.111111"
"W16-2337","W17-4734","1.11111"
"W17-4734","W16-2337","1.11111"
"2015.jeptalnrecital-long.1","2016.jeptalnrecital-long.19","0.842857"
"2016.jeptalnrecital-long.19","2015.jeptalnrecital-long.1","0.842857"
"2015.jeptalnrecital-long.1","C16-1012","0.342857"
"C16-1012","2015.jeptalnrecital-long.1","0.342857"
"2015.jeptalnrecital-long.1","E17-2051","0.842857"
"E17-2051","2015.jeptalnrecital-long.1","0.842857"
"2015.jeptalnrecital-long.1","N16-1121","0.342857"
"N16-1121","2015.jeptalnrecital-long.1","0.342857"
"2015.jeptalnrecital-long.1","N18-2066","0.2"
"N18-2066","2015.jeptalnrecital-long.1","0.2"
"2016.jeptalnrecital-long.19","C16-1012","0.77619"
"C16-1012","2016.jeptalnrecital-long.19","0.77619"
"2016.jeptalnrecital-long.19","N16-1121","0.442857"
"N16-1121","2016.jeptalnrecital-long.19","0.442857"
"2016.jeptalnrecital-long.19","N18-2066","0.2"
"N18-2066","2016.jeptalnrecital-long.19","0.2"
"C16-1012","E17-2051","0.942857"
"E17-2051","C16-1012","0.942857"
"C16-1012","N16-1121","2.39286"
"N16-1121","C16-1012","2.39286"
"C16-1012","N18-2066","0.2"
"N18-2066","C16-1012","0.2"
"E17-2051","N16-1121","0.442857"
"N16-1121","E17-2051","0.442857"
"E17-2051","N18-2066","1.2"
"N18-2066","E17-2051","1.2"
"N16-1121","N18-2066","0.7"
"N18-2066","N16-1121","0.7"
"2015.jeptalnrecital-long.1","2016.jeptalnrecital-long.1","0.142857"
"2016.jeptalnrecital-long.1","2015.jeptalnrecital-long.1","0.142857"
"2015.jeptalnrecital-long.1","C18-1270","0.142857"
"C18-1270","2015.jeptalnrecital-long.1","0.142857"
"2015.jeptalnrecital-long.1","W16-1203","0.142857"
"W16-1203","2015.jeptalnrecital-long.1","0.142857"
"2016.jeptalnrecital-long.1","2016.jeptalnrecital-long.19","0.242857"
"2016.jeptalnrecital-long.19","2016.jeptalnrecital-long.1","0.242857"
"2016.jeptalnrecital-long.1","C16-1012","2.31786"
"C16-1012","2016.jeptalnrecital-long.1","2.31786"
"2016.jeptalnrecital-long.1","C18-1270","0.409524"
"C18-1270","2016.jeptalnrecital-long.1","0.409524"
"2016.jeptalnrecital-long.1","E17-2051","0.242857"
"E17-2051","2016.jeptalnrecital-long.1","0.242857"
"2016.jeptalnrecital-long.1","W16-1203","5.27619"
"W16-1203","2016.jeptalnrecital-long.1","5.27619"
"2016.jeptalnrecital-long.19","C18-1270","0.242857"
"C18-1270","2016.jeptalnrecital-long.19","0.242857"
"2016.jeptalnrecital-long.19","W16-1203","1.24286"
"W16-1203","2016.jeptalnrecital-long.19","1.24286"
"C16-1012","C18-1270","2.07619"
"C18-1270","C16-1012","2.07619"
"C16-1012","W16-1203","1.35952"
"W16-1203","C16-1012","1.35952"
"C18-1270","E17-2051","0.409524"
"E17-2051","C18-1270","0.409524"
"C18-1270","N16-1121","0.409524"
"N16-1121","C18-1270","0.409524"
"C18-1270","W16-1203","0.57619"
"W16-1203","C18-1270","0.57619"
"E17-2051","W16-1203","0.409524"
"W16-1203","E17-2051","0.409524"
"2015.jeptalnrecital-long.1","P10-1052","1"
"P10-1052","2015.jeptalnrecital-long.1","1"
"2015.jeptalnrecital-long.23","2016.jeptalnrecital-long.1","0.125"
"2016.jeptalnrecital-long.1","2015.jeptalnrecital-long.23","0.125"
"2015.jeptalnrecital-long.23","2020.amta-research.6","0.458333"
"2020.amta-research.6","2015.jeptalnrecital-long.23","0.458333"
"2015.jeptalnrecital-long.23","2021.mtsummit-research.21","0.125"
"2021.mtsummit-research.21","2015.jeptalnrecital-long.23","0.125"
"2016.jeptalnrecital-long.1","D10-1076","0.125"
"D10-1076","2016.jeptalnrecital-long.1","0.125"
"2016.jeptalnrecital-long.1","F13-1033","0.125"
"F13-1033","2016.jeptalnrecital-long.1","0.125"
"2016.jeptalnrecital-long.1","W17-4705","0.125"
"W17-4705","2016.jeptalnrecital-long.1","0.125"
"2020.amta-research.6","W17-4705","0.458333"
"W17-4705","2020.amta-research.6","0.458333"
"2021.mtsummit-research.21","W17-4705","0.691667"
"W17-4705","2021.mtsummit-research.21","0.691667"
"2020.amta-research.6","D15-1121","0.333333"
"D15-1121","2020.amta-research.6","0.333333"
"2020.amta-research.6","F14-1023","0.333333"
"F14-1023","2020.amta-research.6","0.333333"
"2015.jeptalnrecital-long.4","D17-1044","4"
"D17-1044","2015.jeptalnrecital-long.4","4"
"2015.jeptalnrecital-long.4","D14-1187","0.5"
"D14-1187","2015.jeptalnrecital-long.4","0.5"
"2015.jeptalnrecital-long.4","F14-1016","1.5"
"F14-1016","2015.jeptalnrecital-long.4","1.5"
"2015.jeptalnrecital-long.4","pecheux-etal-2014-rule","0.5"
"pecheux-etal-2014-rule","2015.jeptalnrecital-long.4","0.5"
"D14-1187","F14-1016","2.45833"
"F14-1016","D14-1187","2.45833"
"D14-1187","pecheux-etal-2014-rule","0.625"
"pecheux-etal-2014-rule","D14-1187","0.625"
"2015.jeptalnrecital-long.4","L16-1099","0.309524"
"L16-1099","2015.jeptalnrecital-long.4","0.309524"
"2015.jeptalnrecital-long.4","L16-1241","0.309524"
"L16-1241","2015.jeptalnrecital-long.4","0.309524"
"2015.jeptalnrecital-long.4","W16-1205","0.309524"
"W16-1205","2015.jeptalnrecital-long.4","0.309524"
"D14-1187","L16-1099","0.166667"
"L16-1099","D14-1187","0.166667"
"D14-1187","L16-1241","0.291667"
"L16-1241","D14-1187","0.291667"
"D14-1187","W16-1205","2.5"
"W16-1205","D14-1187","2.5"
"F14-1016","L16-1099","0.166667"
"L16-1099","F14-1016","0.166667"
"F14-1016","L16-1241","0.291667"
"L16-1241","F14-1016","0.291667"
"F14-1016","W16-1205","2.5"
"W16-1205","F14-1016","2.5"
"L16-1099","pecheux-etal-2014-rule","0.166667"
"pecheux-etal-2014-rule","L16-1099","0.166667"
"L16-1241","pecheux-etal-2014-rule","0.291667"
"pecheux-etal-2014-rule","L16-1241","0.291667"
"pecheux-etal-2014-rule","W16-1205","0.166667"
"W16-1205","pecheux-etal-2014-rule","0.166667"
"2015.jeptalnrecital-long.4","2017.jeptalnrecital-court.17","0.142857"
"2017.jeptalnrecital-court.17","2015.jeptalnrecital-long.4","0.142857"
"2015.jeptalnrecital-long.4","2018.jeptalnrecital-court.41","0.142857"
"2018.jeptalnrecital-court.41","2015.jeptalnrecital-long.4","0.142857"
"2015.jeptalnrecital-long.4","N19-1019","0.142857"
"N19-1019","2015.jeptalnrecital-long.4","0.142857"
"2015.jeptalnrecital-long.4","W16-1203","0.142857"
"W16-1203","2015.jeptalnrecital-long.4","0.142857"
"2017.jeptalnrecital-court.17","2018.jeptalnrecital-court.41","1.14286"
"2018.jeptalnrecital-court.41","2017.jeptalnrecital-court.17","1.14286"
"2017.jeptalnrecital-court.17","L16-1099","0.142857"
"L16-1099","2017.jeptalnrecital-court.17","0.142857"
"2017.jeptalnrecital-court.17","L16-1241","0.142857"
"L16-1241","2017.jeptalnrecital-court.17","0.142857"
"2017.jeptalnrecital-court.17","N19-1019","0.142857"
"N19-1019","2017.jeptalnrecital-court.17","0.142857"
"2017.jeptalnrecital-court.17","W16-1203","0.142857"
"W16-1203","2017.jeptalnrecital-court.17","0.142857"
"2017.jeptalnrecital-court.17","W16-1205","0.142857"
"W16-1205","2017.jeptalnrecital-court.17","0.142857"
"2018.jeptalnrecital-court.41","L16-1099","0.142857"
"L16-1099","2018.jeptalnrecital-court.41","0.142857"
"2018.jeptalnrecital-court.41","L16-1241","0.242857"
"L16-1241","2018.jeptalnrecital-court.41","0.242857"
"2018.jeptalnrecital-court.41","N19-1019","5.74286"
"N19-1019","2018.jeptalnrecital-court.41","5.74286"
"2018.jeptalnrecital-court.41","W16-1203","0.242857"
"W16-1203","2018.jeptalnrecital-court.41","0.242857"
"2018.jeptalnrecital-court.41","W16-1205","0.142857"
"W16-1205","2018.jeptalnrecital-court.41","0.142857"
"L16-1099","N19-1019","0.142857"
"N19-1019","L16-1099","0.142857"
"L16-1099","W16-1203","0.142857"
"W16-1203","L16-1099","0.142857"
"L16-1241","N19-1019","0.367857"
"N19-1019","L16-1241","0.367857"
"L16-1241","W16-1203","1.02619"
"W16-1203","L16-1241","1.02619"
"N19-1019","W16-1203","0.242857"
"W16-1203","N19-1019","0.242857"
"N19-1019","W16-1205","0.142857"
"W16-1205","N19-1019","0.142857"
"2015.lilt-12.6","N16-3006","1.58333"
"N16-3006","2015.lilt-12.6","1.58333"
"2015.lilt-12.6","2020.wmt-1.86","0.25"
"2020.wmt-1.86","2015.lilt-12.6","0.25"
"2015.lilt-12.6","W13-2204","0.25"
"W13-2204","2015.lilt-12.6","0.25"
"2020.wmt-1.86","N16-3006","0.25"
"N16-3006","2020.wmt-1.86","0.25"
"2020.wmt-1.86","W12-2505","0.25"
"W12-2505","2020.wmt-1.86","0.25"
"2020.wmt-1.86","W13-2204","0.25"
"W13-2204","2020.wmt-1.86","0.25"
"N16-3006","W13-2204","0.25"
"W13-2204","N16-3006","0.25"
"W12-2505","W13-2204","0.25"
"W13-2204","W12-2505","0.25"
"2016.jeptalnrecital-demo.12","D18-1328","1"
"D18-1328","2016.jeptalnrecital-demo.12","1"
"C16-1012","W16-1205","1.78333"
"W16-1205","C16-1012","1.78333"
"C16-1012","L16-1241","0.758333"
"L16-1241","C16-1012","0.758333"
"2016.jeptalnrecital-long.1","D14-1187","0.125"
"D14-1187","2016.jeptalnrecital-long.1","0.125"
"2016.jeptalnrecital-long.1","F14-1016","0.125"
"F14-1016","2016.jeptalnrecital-long.1","0.125"
"2016.jeptalnrecital-long.1","N19-1019","0.225"
"N19-1019","2016.jeptalnrecital-long.1","0.225"
"2016.jeptalnrecital-long.1","pecheux-etal-2014-rule","0.125"
"pecheux-etal-2014-rule","2016.jeptalnrecital-long.1","0.125"
"2016.jeptalnrecital-long.1","W14-3344","0.125"
"W14-3344","2016.jeptalnrecital-long.1","0.125"
"C16-1012","D14-1187","0.125"
"D14-1187","C16-1012","0.125"
"C16-1012","F14-1016","1.125"
"F14-1016","C16-1012","1.125"
"C16-1012","N19-1019","0.225"
"N19-1019","C16-1012","0.225"
"C16-1012","W14-3344","0.125"
"W14-3344","C16-1012","0.125"
"C16-1012","W15-3027","0.125"
"W15-3027","C16-1012","0.125"
"D14-1187","N19-1019","0.125"
"N19-1019","D14-1187","0.125"
"D14-1187","W14-3344","0.125"
"W14-3344","D14-1187","0.125"
"D14-1187","W15-3027","0.125"
"W15-3027","D14-1187","0.125"
"F14-1016","N19-1019","0.625"
"N19-1019","F14-1016","0.625"
"F14-1016","W14-3344","0.125"
"W14-3344","F14-1016","0.125"
"F14-1016","W15-3027","0.125"
"W15-3027","F14-1016","0.125"
"L16-1241","W14-3344","0.125"
"W14-3344","L16-1241","0.125"
"L16-1241","W15-3027","0.125"
"W15-3027","L16-1241","0.125"
"N19-1019","pecheux-etal-2014-rule","0.125"
"pecheux-etal-2014-rule","N19-1019","0.125"
"N19-1019","W14-3344","0.125"
"W14-3344","N19-1019","0.125"
"N19-1019","W15-3027","0.125"
"W15-3027","N19-1019","0.125"
"pecheux-etal-2014-rule","W14-3344","0.125"
"W14-3344","pecheux-etal-2014-rule","0.125"
"pecheux-etal-2014-rule","W15-3027","0.125"
"W15-3027","pecheux-etal-2014-rule","0.125"
"W14-3344","W15-3027","0.125"
"W15-3027","W14-3344","0.125"
"C18-1270","L16-1241","0.433333"
"L16-1241","C18-1270","0.433333"
"C18-1270","W16-1205","0.333333"
"W16-1205","C18-1270","0.333333"
"2016.jeptalnrecital-long.1","2018.jeptalnrecital-court.41","0.1"
"2018.jeptalnrecital-court.41","2016.jeptalnrecital-long.1","0.1"
"2016.jeptalnrecital-long.1","N18-2064","0.1"
"N18-2064","2016.jeptalnrecital-long.1","0.1"
"2016.jeptalnrecital-long.19","2018.jeptalnrecital-court.41","0.1"
"2018.jeptalnrecital-court.41","2016.jeptalnrecital-long.19","0.1"
"2016.jeptalnrecital-long.19","L16-1241","0.1"
"L16-1241","2016.jeptalnrecital-long.19","0.1"
"2016.jeptalnrecital-long.19","N18-2064","0.433333"
"N18-2064","2016.jeptalnrecital-long.19","0.433333"
"2016.jeptalnrecital-long.19","N19-1019","0.1"
"N19-1019","2016.jeptalnrecital-long.19","0.1"
"2018.jeptalnrecital-court.41","C16-1012","0.1"
"C16-1012","2018.jeptalnrecital-court.41","0.1"
"2018.jeptalnrecital-court.41","C18-1270","0.1"
"C18-1270","2018.jeptalnrecital-court.41","0.1"
"2018.jeptalnrecital-court.41","E17-2051","0.1"
"E17-2051","2018.jeptalnrecital-court.41","0.1"
"2018.jeptalnrecital-court.41","N16-1121","0.1"
"N16-1121","2018.jeptalnrecital-court.41","0.1"
"2018.jeptalnrecital-court.41","N18-2064","0.1"
"N18-2064","2018.jeptalnrecital-court.41","0.1"
"C16-1012","N18-2064","0.433333"
"N18-2064","C16-1012","0.433333"
"C18-1270","N18-2064","2.1"
"N18-2064","C18-1270","2.1"
"C18-1270","N19-1019","1.1"
"N19-1019","C18-1270","1.1"
"E17-2051","L16-1241","0.266667"
"L16-1241","E17-2051","0.266667"
"E17-2051","N18-2064","0.433333"
"N18-2064","E17-2051","0.433333"
"E17-2051","N19-1019","0.1"
"N19-1019","E17-2051","0.1"
"L16-1241","N18-2064","0.1"
"N18-2064","L16-1241","0.1"
"N16-1121","N18-2064","0.1"
"N18-2064","N16-1121","0.1"
"N16-1121","N19-1019","0.1"
"N19-1019","N16-1121","0.1"
"N18-2064","N19-1019","1.1"
"N19-1019","N18-2064","1.1"
"N18-2064","W16-1203","0.1"
"W16-1203","N18-2064","0.1"
"2017.jeptalnrecital-court.17","2020.wmt-1.86","1"
"2020.wmt-1.86","2017.jeptalnrecital-court.17","1"
"2017.jeptalnrecital-court.17","K17-3017","1"
"K17-3017","2017.jeptalnrecital-court.17","1"
"2017.jeptalnrecital-court.17","D14-1187","0.5"
"D14-1187","2017.jeptalnrecital-court.17","0.5"
"2017.jeptalnrecital-court.17","F14-1016","0.5"
"F14-1016","2017.jeptalnrecital-court.17","0.5"
"2017.jeptalnrecital-long.2","C16-1142","0.333333"
"C16-1142","2017.jeptalnrecital-long.2","0.333333"
"C16-1142","W16-2304","0.333333"
"W16-2304","C16-1142","0.333333"
"W17-4705","W17-4721","1.68333"
"W17-4721","W17-4705","1.68333"
"W17-4721","W17-4734","1.76667"
"W17-4734","W17-4721","1.76667"
"W17-4734","W18-6315","0.266667"
"W18-6315","W17-4734","0.266667"
"2017.jeptalnrecital-long.2","2020.wmt-1.63","0.0666667"
"2020.wmt-1.63","2017.jeptalnrecital-long.2","0.0666667"
"2017.jeptalnrecital-long.2","2020.wmt-1.86","0.0666667"
"2020.wmt-1.86","2017.jeptalnrecital-long.2","0.0666667"
"2017.jeptalnrecital-long.2","D18-1328","0.0666667"
"D18-1328","2017.jeptalnrecital-long.2","0.0666667"
"2018.jeptalnrecital-long.5","2020.wmt-1.86","0.209524"
"2020.wmt-1.86","2018.jeptalnrecital-long.5","0.209524"
"2018.jeptalnrecital-long.5","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","2018.jeptalnrecital-long.5","0.0666667"
"2018.jeptalnrecital-long.5","D18-1328","0.209524"
"D18-1328","2018.jeptalnrecital-long.5","0.209524"
"2020.findings-emnlp.147","2020.wmt-1.63","0.266667"
"2020.wmt-1.63","2020.findings-emnlp.147","0.266667"
"2020.findings-emnlp.147","2020.wmt-1.86","0.266667"
"2020.wmt-1.86","2020.findings-emnlp.147","0.266667"
"2020.findings-emnlp.147","D18-1328","0.0666667"
"D18-1328","2020.findings-emnlp.147","0.0666667"
"2020.findings-emnlp.147","W17-4703","0.4"
"W17-4703","2020.findings-emnlp.147","0.4"
"2020.findings-emnlp.147","W17-4705","0.0666667"
"W17-4705","2020.findings-emnlp.147","0.0666667"
"2020.findings-emnlp.147","W17-4721","0.0666667"
"W17-4721","2020.findings-emnlp.147","0.0666667"
"2020.findings-emnlp.147","W17-4734","0.0666667"
"W17-4734","2020.findings-emnlp.147","0.0666667"
"2020.findings-emnlp.147","W18-6433","0.0666667"
"W18-6433","2020.findings-emnlp.147","0.0666667"
"2020.wmt-1.63","2020.wmt-1.86","1.10952"
"2020.wmt-1.86","2020.wmt-1.63","1.10952"
"2020.wmt-1.63","2021.calcs-1.11","2.56667"
"2021.calcs-1.11","2020.wmt-1.63","2.56667"
"2020.wmt-1.63","2021.emnlp-main.671","0.0666667"
"2021.emnlp-main.671","2020.wmt-1.63","0.0666667"
"2020.wmt-1.63","2021.mtsummit-research.21","0.466667"
"2021.mtsummit-research.21","2020.wmt-1.63","0.466667"
"2020.wmt-1.63","D18-1328","0.209524"
"D18-1328","2020.wmt-1.63","0.209524"
"2020.wmt-1.63","W16-2320","0.209524"
"W16-2320","2020.wmt-1.63","0.209524"
"2020.wmt-1.63","W17-4721","0.209524"
"W17-4721","2020.wmt-1.63","0.209524"
"2020.wmt-1.63","W17-4734","0.566667"
"W17-4734","2020.wmt-1.63","0.566667"
"2020.wmt-1.63","W18-6433","0.266667"
"W18-6433","2020.wmt-1.63","0.266667"
"2020.wmt-1.86","2021.calcs-1.11","1.9"
"2021.calcs-1.11","2020.wmt-1.86","1.9"
"2020.wmt-1.86","2021.emnlp-main.671","1.4"
"2021.emnlp-main.671","2020.wmt-1.86","1.4"
"2020.wmt-1.86","2021.mtsummit-research.21","0.466667"
"2021.mtsummit-research.21","2020.wmt-1.86","0.466667"
"2020.wmt-1.86","D18-1328","0.209524"
"D18-1328","2020.wmt-1.86","0.209524"
"2020.wmt-1.86","W16-2320","0.209524"
"W16-2320","2020.wmt-1.86","0.209524"
"2020.wmt-1.86","W17-4703","0.209524"
"W17-4703","2020.wmt-1.86","0.209524"
"2020.wmt-1.86","W17-4705","0.0666667"
