"1993.iwpt-1.24","W93-0109","4"
"2012.amta-papers.19","W13-2223","0.162958"
"W13-2223","2012.amta-papers.19","0.162958"
"2012.amta-papers.19","W13-2264","0.162958"
"W13-2264","2012.amta-papers.19","0.162958"
"2012.amta-papers.19","W13-3204","0.305815"
"W13-3204","2012.amta-papers.19","0.305815"
"2012.amta-papers.19","W14-3310","0.448672"
"W14-3310","2012.amta-papers.19","0.448672"
"2012.amta-papers.19","W14-3313","0.448672"
"W14-3313","2012.amta-papers.19","0.448672"
"2012.amta-papers.19","W15-3008","0.162958"
"W15-3008","2012.amta-papers.19","0.162958"
"2012.amta-papers.19","W15-3012","0.162958"
"W15-3012","2012.amta-papers.19","0.162958"
"2012.iwslt-papers.3","2013.iwslt-evaluation.16","0.212958"
"2013.iwslt-evaluation.16","2012.iwslt-papers.3","0.212958"
"2012.iwslt-papers.3","2013.iwslt-evaluation.24","0.312958"
"2013.iwslt-evaluation.24","2012.iwslt-papers.3","0.312958"
"2012.iwslt-papers.3","2014.amta-researchers.17","2.30142"
"2014.amta-researchers.17","2012.iwslt-papers.3","2.30142"
"2012.iwslt-papers.3","W09-0413","0.169161"
"W09-0413","2012.iwslt-papers.3","0.169161"
"2012.iwslt-papers.3","W10-1719","0.169161"
"W10-1719","2012.iwslt-papers.3","0.169161"
"2012.iwslt-papers.3","W11-2124","0.100397"
"W11-2124","2012.iwslt-papers.3","0.100397"
"2012.iwslt-papers.3","W11-2145","0.173642"
"W11-2145","2012.iwslt-papers.3","0.173642"
"2012.iwslt-papers.3","W12-3140","0.301419"
"W12-3140","2012.iwslt-papers.3","0.301419"
"2012.iwslt-papers.3","W12-3144","0.223642"
"W12-3144","2012.iwslt-papers.3","0.223642"
"2012.iwslt-papers.3","W13-2210","0.223642"
"W13-2210","2012.iwslt-papers.3","0.223642"
"2012.iwslt-papers.3","W13-2223","0.301419"
"W13-2223","2012.iwslt-papers.3","0.301419"
"2012.iwslt-papers.3","W13-2264","0.201419"
"W13-2264","2012.iwslt-papers.3","0.201419"
"2012.iwslt-papers.3","W13-3204","0.801419"
"W13-3204","2012.iwslt-papers.3","0.801419"
"2012.iwslt-papers.3","W14-3310","0.251419"
"W14-3310","2012.iwslt-papers.3","0.251419"
"2012.iwslt-papers.3","W14-3313","0.251419"
"W14-3313","2012.iwslt-papers.3","0.251419"
"2012.iwslt-papers.3","W15-3008","0.251419"
"W15-3008","2012.iwslt-papers.3","0.251419"
"2012.iwslt-papers.3","W15-3012","0.851419"
"W15-3012","2012.iwslt-papers.3","0.851419"
"2013.iwslt-evaluation.16","2013.iwslt-evaluation.24","1.26207"
"2013.iwslt-evaluation.24","2013.iwslt-evaluation.16","1.26207"
"2013.iwslt-evaluation.16","2014.amta-researchers.17","0.305815"
"2014.amta-researchers.17","2013.iwslt-evaluation.16","0.305815"
"2013.iwslt-evaluation.16","W09-0413","0.1307"
"W09-0413","2013.iwslt-evaluation.16","0.1307"
"2013.iwslt-evaluation.16","W10-1719","0.1807"
"W10-1719","2013.iwslt-evaluation.16","0.1807"
"2013.iwslt-evaluation.16","W11-2124","0.100397"
"W11-2124","2013.iwslt-evaluation.16","0.100397"
"2013.iwslt-evaluation.16","W13-2264","0.442125"
"W13-2264","2013.iwslt-evaluation.16","0.442125"
"2013.iwslt-evaluation.16","W13-3204","1.30582"
"W13-3204","2013.iwslt-evaluation.16","1.30582"
"2013.iwslt-evaluation.24","2014.amta-researchers.17","0.405815"
"2014.amta-researchers.17","2013.iwslt-evaluation.24","0.405815"
"2013.iwslt-evaluation.24","W09-0413","0.273557"
"W09-0413","2013.iwslt-evaluation.24","0.273557"
"2013.iwslt-evaluation.24","W10-1719","0.323557"
"W10-1719","2013.iwslt-evaluation.24","0.323557"
"2013.iwslt-evaluation.24","W11-2124","0.100397"
"W11-2124","2013.iwslt-evaluation.24","0.100397"
"2013.iwslt-evaluation.24","W11-2145","0.18518"
"W11-2145","2013.iwslt-evaluation.24","0.18518"
"2013.iwslt-evaluation.24","W12-3140","0.602381"
"W12-3140","2013.iwslt-evaluation.24","0.602381"
"2013.iwslt-evaluation.24","W12-3144","0.44127"
"W12-3144","2013.iwslt-evaluation.24","0.44127"
"2013.iwslt-evaluation.24","W13-2210","0.691002"
"W13-2210","2013.iwslt-evaluation.24","0.691002"
"2013.iwslt-evaluation.24","W13-2223","0.577871"
"W13-2223","2013.iwslt-evaluation.24","0.577871"
"2013.iwslt-evaluation.24","W13-2264","0.442125"
"W13-2264","2013.iwslt-evaluation.24","0.442125"
"2013.iwslt-evaluation.24","W13-3204","0.405815"
"W13-3204","2013.iwslt-evaluation.24","0.405815"
"2014.amta-researchers.17","W09-0413","0.169161"
"W09-0413","2014.amta-researchers.17","0.169161"
"2014.amta-researchers.17","W10-1719","0.169161"
"W10-1719","2014.amta-researchers.17","0.169161"
"2014.amta-researchers.17","W11-2124","0.100397"
"W11-2124","2014.amta-researchers.17","0.100397"
"2014.amta-researchers.17","W11-2145","0.173642"
"W11-2145","2014.amta-researchers.17","0.173642"
"2014.amta-researchers.17","W12-3140","0.301419"
"W12-3140","2014.amta-researchers.17","0.301419"
"2014.amta-researchers.17","W12-3144","0.173642"
"W12-3144","2014.amta-researchers.17","0.173642"
"2014.amta-researchers.17","W13-2210","0.173642"
"W13-2210","2014.amta-researchers.17","0.173642"
"2014.amta-researchers.17","W13-2223","0.301419"
"W13-2223","2014.amta-researchers.17","0.301419"
"2014.amta-researchers.17","W13-2264","0.201419"
"W13-2264","2014.amta-researchers.17","0.201419"
"2014.amta-researchers.17","W13-3204","0.944277"
"W13-3204","2014.amta-researchers.17","0.944277"
"2014.amta-researchers.17","W14-3310","1.20142"
"W14-3310","2014.amta-researchers.17","1.20142"
"2014.amta-researchers.17","W14-3313","0.201419"
"W14-3313","2014.amta-researchers.17","0.201419"
"2014.amta-researchers.17","W15-3008","0.344277"
"W15-3008","2014.amta-researchers.17","0.344277"
"2014.amta-researchers.17","W15-3012","0.801419"
"W15-3012","2014.amta-researchers.17","0.801419"
"W09-0413","W10-1719","0.312019"
"W10-1719","W09-0413","0.312019"
"W09-0413","W11-2145","0.141384"
"W11-2145","W09-0413","0.141384"
"W09-0413","W12-3140","0.169161"
"W12-3140","W09-0413","0.169161"
"W09-0413","W12-3144","0.141384"
"W12-3144","W09-0413","0.141384"
"W09-0413","W13-2210","0.141384"
"W13-2210","W09-0413","0.141384"
"W09-0413","W13-2223","0.169161"
"W13-2223","W09-0413","0.169161"
"W09-0413","W13-3204","0.169161"
"W13-3204","W09-0413","0.169161"
"W09-0413","W14-3310","0.312019"
"W14-3310","W09-0413","0.312019"
"W09-0413","W14-3313","0.312019"
"W14-3313","W09-0413","0.312019"
"W09-0413","W15-3008","0.169161"
"W15-3008","W09-0413","0.169161"
"W10-1719","W11-2124","0.350397"
"W11-2124","W10-1719","0.350397"
"W10-1719","W11-2145","0.191384"
"W11-2145","W10-1719","0.191384"
"W10-1719","W12-3140","0.219161"
"W12-3140","W10-1719","0.219161"
"W10-1719","W12-3144","0.191384"
"W12-3144","W10-1719","0.191384"
"W10-1719","W13-2210","0.191384"
"W13-2210","W10-1719","0.191384"
"W10-1719","W13-2223","0.469161"
"W13-2223","W10-1719","0.469161"
"W10-1719","W13-2264","0.219161"
"W13-2264","W10-1719","0.219161"
"W10-1719","W13-3204","0.169161"
"W13-3204","W10-1719","0.169161"
"W10-1719","W14-3310","0.362019"
"W14-3310","W10-1719","0.362019"
"W10-1719","W14-3313","0.362019"
"W14-3313","W10-1719","0.362019"
"W10-1719","W15-3008","0.219161"
"W15-3008","W10-1719","0.219161"
"W10-1719","W15-3012","0.169161"
"W15-3012","W10-1719","0.169161"
"W11-2124","W11-2145","0.0726191"
"W11-2145","W11-2124","0.0726191"
"W11-2124","W12-3140","1.0004"
"W12-3140","W11-2124","1.0004"
"W11-2124","W12-3144","0.605952"
"W12-3144","W11-2124","0.605952"
"W11-2124","W13-2210","0.0726191"
"W13-2210","W11-2124","0.0726191"
"W11-2124","W13-2223","1.2504"
"W13-2223","W11-2124","1.2504"
"W11-2124","W13-3204","0.100397"
"W13-3204","W11-2124","0.100397"
"W11-2124","W14-3310","0.300397"
"W14-3310","W11-2124","0.300397"
"W11-2124","W14-3313","0.100397"
"W14-3313","W11-2124","0.100397"
"W11-2124","W15-3008","0.43373"
"W15-3008","W11-2124","0.43373"
"W11-2145","W12-3140","0.223642"
"W12-3140","W11-2145","0.223642"
"W11-2145","W13-2223","0.223642"
"W13-2223","W11-2145","0.223642"
"W11-2145","W13-2264","0.223642"
"W13-2264","W11-2145","0.223642"
"W11-2145","W13-3204","0.173642"
"W13-3204","W11-2145","0.173642"
"W11-2145","W14-3310","0.323642"
"W14-3310","W11-2145","0.323642"
"W11-2145","W15-3012","0.173642"
"W15-3012","W11-2145","0.173642"
"W12-3140","W12-3144","0.629731"
"W12-3144","W12-3140","0.629731"
"W12-3140","W13-2210","0.429731"
"W13-2210","W12-3140","0.429731"
"W12-3140","W13-2264","0.380586"
"W13-2264","W12-3140","0.380586"
"W12-3140","W13-3204","0.301419"
"W13-3204","W12-3140","0.301419"
"W12-3144","W13-2223","0.429731"
"W13-2223","W12-3144","0.429731"
"W12-3144","W13-2264","0.352808"
"W13-2264","W12-3144","0.352808"
"W12-3144","W13-3204","0.316499"
"W13-3204","W12-3144","0.316499"
"W12-3144","W14-3310","0.922589"
"W14-3310","W12-3144","0.922589"
"W12-3144","W15-3012","0.290308"
"W15-3012","W12-3144","0.290308"
"W13-2210","W13-2223","0.488555"
"W13-2223","W13-2210","0.488555"
"W13-2210","W13-2264","0.452808"
"W13-2264","W13-2210","0.452808"
"W13-2210","W13-3204","0.316499"
"W13-3204","W13-2210","0.316499"
"W13-2210","W14-3310","0.781412"
"W14-3310","W13-2210","0.781412"
"W13-2210","W15-3012","0.440041"
"W15-3012","W13-2210","0.440041"
"W13-2223","W13-2264","0.380586"
"W13-2264","W13-2223","0.380586"
"W13-2223","W13-3204","0.301419"
"W13-3204","W13-2223","0.301419"
"W13-2264","W13-3204","0.201419"
"W13-3204","W13-2264","0.201419"
"W13-2264","W14-3310","0.380586"
"W14-3310","W13-2264","0.380586"
"W13-2264","W14-3313","0.480586"
"W14-3313","W13-2264","0.480586"
"W13-2264","W15-3008","0.380586"
"W15-3008","W13-2264","0.380586"
"W13-3204","W14-3310","0.344277"
"W14-3310","W13-3204","0.344277"
"W13-3204","W14-3313","0.344277"
"W14-3313","W13-3204","0.344277"
"W13-3204","W15-3008","0.344277"
"W15-3008","W13-3204","0.344277"
"W13-3204","W15-3012","0.301419"
"W15-3012","W13-3204","0.301419"
"2008.iwslt-papers.5","2015.eamt-1.18","0.075"
"2015.eamt-1.18","2008.iwslt-papers.5","0.075"
"2008.iwslt-papers.5","W15-4917","0.075"
"W15-4917","2008.iwslt-papers.5","0.075"
"2010.iwslt-evaluation.11","2015.eamt-1.18","0.427081"
"2015.eamt-1.18","2010.iwslt-evaluation.11","0.427081"
"2010.iwslt-evaluation.11","C16-1172","0.132258"
"C16-1172","2010.iwslt-evaluation.11","0.132258"
"2010.iwslt-evaluation.11","W10-1719","0.250938"
"W10-1719","2010.iwslt-evaluation.11","0.250938"
"2010.iwslt-evaluation.11","W11-2145","0.112561"
"W11-2145","2010.iwslt-evaluation.11","0.112561"
"2010.iwslt-evaluation.11","W12-3144","0.901984"
"W12-3144","2010.iwslt-evaluation.11","0.901984"
"2010.iwslt-evaluation.11","W13-2210","0.368651"
"W13-2210","2010.iwslt-evaluation.11","0.368651"
"2010.iwslt-evaluation.11","W13-2264","0.269506"
"W13-2264","2010.iwslt-evaluation.11","0.269506"
"2010.iwslt-evaluation.11","W15-4917","0.427081"
"W15-4917","2010.iwslt-evaluation.11","0.427081"
"2013.iwslt-evaluation.16","2015.eamt-1.18","0.837095"
"2015.eamt-1.18","2013.iwslt-evaluation.16","0.837095"
"2013.iwslt-evaluation.16","W15-4917","0.837095"
"W15-4917","2013.iwslt-evaluation.16","0.837095"
"2013.iwslt-evaluation.24","2014.iwslt-evaluation.7","1.00038"
"2014.iwslt-evaluation.7","2013.iwslt-evaluation.24","1.00038"
"2013.iwslt-evaluation.24","2015.eamt-1.18","0.837095"
"2015.eamt-1.18","2013.iwslt-evaluation.24","0.837095"
"2013.iwslt-evaluation.24","C16-1172","0.306991"
"C16-1172","2013.iwslt-evaluation.24","0.306991"
"2013.iwslt-evaluation.24","W11-2142","0.133081"
"W11-2142","2013.iwslt-evaluation.24","0.133081"
"2013.iwslt-evaluation.24","W15-4917","0.837095"
"W15-4917","2013.iwslt-evaluation.24","0.837095"
"2014.iwslt-evaluation.17","2015.eamt-1.18","0.8327"
"2015.eamt-1.18","2014.iwslt-evaluation.17","0.8327"
"2014.iwslt-evaluation.17","C16-1172","0.306991"
"C16-1172","2014.iwslt-evaluation.17","0.306991"
"2014.iwslt-evaluation.17","W10-1719","0.171542"
"W10-1719","2014.iwslt-evaluation.17","0.171542"
"2014.iwslt-evaluation.17","W11-2145","0.276023"
"W11-2145","2014.iwslt-evaluation.17","0.276023"
"2014.iwslt-evaluation.17","W12-3144","0.465446"
"W12-3144","2014.iwslt-evaluation.17","0.465446"
"2014.iwslt-evaluation.17","W13-2210","0.715178"
"W13-2210","2014.iwslt-evaluation.17","0.715178"
"2014.iwslt-evaluation.17","W13-2264","0.3663"
"W13-2264","2014.iwslt-evaluation.17","0.3663"
"2014.iwslt-evaluation.17","W15-4917","0.8327"
"W15-4917","2014.iwslt-evaluation.17","0.8327"
"2014.iwslt-evaluation.7","2015.eamt-1.18","0.965883"
"2015.eamt-1.18","2014.iwslt-evaluation.7","0.965883"
"2014.iwslt-evaluation.7","W10-1719","0.352778"
"W10-1719","2014.iwslt-evaluation.7","0.352778"
"2014.iwslt-evaluation.7","W13-2264","0.297536"
"W13-2264","2014.iwslt-evaluation.7","0.297536"
"2014.iwslt-evaluation.7","W15-4917","0.965883"
"W15-4917","2014.iwslt-evaluation.7","0.965883"
"2015.eamt-1.18","C16-1172","0.216082"
"C16-1172","2015.eamt-1.18","0.216082"
"2015.eamt-1.18","W10-1719","0.171542"
"W10-1719","2015.eamt-1.18","0.171542"
"2015.eamt-1.18","W11-2142","0.171542"
"W11-2142","2015.eamt-1.18","0.171542"
"2015.eamt-1.18","W11-2145","0.276023"
"W11-2145","2015.eamt-1.18","0.276023"
"2015.eamt-1.18","W12-3140","0.549634"
"W12-3140","2015.eamt-1.18","0.549634"
"2015.eamt-1.18","W12-3144","0.588523"
"W12-3144","2015.eamt-1.18","0.588523"
"2015.eamt-1.18","W13-2210","0.547346"
"W13-2210","2015.eamt-1.18","0.547346"
"2015.eamt-1.18","W13-2223","0.325124"
"W13-2223","2015.eamt-1.18","0.325124"
"2015.eamt-1.18","W13-2264","0.3663"
"W13-2264","2015.eamt-1.18","0.3663"
"2015.eamt-1.18","W14-3307","0.541791"
"W14-3307","2015.eamt-1.18","0.541791"
"2015.eamt-1.18","W14-3310","1.4827"
"W14-3310","2015.eamt-1.18","1.4827"
"2015.eamt-1.18","W14-3313","1.0327"
"W14-3313","2015.eamt-1.18","1.0327"
"2015.eamt-1.18","W15-3008","0.7327"
"W15-3008","2015.eamt-1.18","0.7327"
"2015.eamt-1.18","W15-4917","8.09222"
"W15-4917","2015.eamt-1.18","8.09222"
"C16-1172","W10-1719","0.075"
"W10-1719","C16-1172","0.075"
"C16-1172","W11-2145","0.107258"
"W11-2145","C16-1172","0.107258"
"C16-1172","W12-3144","0.157258"
"W12-3144","C16-1172","0.157258"
"C16-1172","W13-2210","0.306991"
"W13-2210","C16-1172","0.306991"
"C16-1172","W14-3313","0.306991"
"W14-3313","C16-1172","0.306991"
"C16-1172","W15-4917","0.216082"
"W15-4917","C16-1172","0.216082"
"W10-1719","W11-2142","0.171542"
"W11-2142","W10-1719","0.171542"
"W10-1719","W14-3307","0.314399"
"W14-3307","W10-1719","0.314399"
"W10-1719","W15-4917","0.171542"
"W15-4917","W10-1719","0.171542"
"W11-2142","W13-2264","0.171542"
"W13-2264","W11-2142","0.171542"
"W11-2142","W15-4917","0.171542"
"W15-4917","W11-2142","0.171542"
"W11-2145","W14-3307","0.176023"
"W14-3307","W11-2145","0.176023"
"W11-2145","W15-4917","0.276023"
"W15-4917","W11-2145","0.276023"
"W12-3140","W15-4917","0.549634"
"W15-4917","W12-3140","0.549634"
"W12-3144","W14-3307","0.365446"
"W14-3307","W12-3144","0.365446"
"W12-3144","W15-4917","0.588523"
"W15-4917","W12-3144","0.588523"
"W13-2210","W14-3307","0.424269"
"W14-3307","W13-2210","0.424269"
"W13-2210","W15-4917","0.547346"
"W15-4917","W13-2210","0.547346"
"W13-2223","W15-4917","0.325124"
"W15-4917","W13-2223","0.325124"
"W13-2264","W14-3307","0.2663"
"W14-3307","W13-2264","0.2663"
"W13-2264","W15-4917","0.3663"
"W15-4917","W13-2264","0.3663"
"W14-3307","W15-4917","0.541791"
"W15-4917","W14-3307","0.541791"
"W14-3310","W15-4917","1.4827"
"W15-4917","W14-3310","1.4827"
"W14-3313","W15-4917","1.0327"
"W15-4917","W14-3313","1.0327"
"W15-3008","W15-4917","0.7327"
"W15-4917","W15-3008","0.7327"
"2008.iwslt-papers.5","2012.iwslt-papers.15","0.025"
"2012.iwslt-papers.15","2008.iwslt-papers.5","0.025"
"2008.iwslt-papers.5","2013.iwslt-papers.11","0.025"
"2013.iwslt-papers.11","2008.iwslt-papers.5","0.025"
"2008.iwslt-papers.5","2013.iwslt-papers.12","0.025"
"2013.iwslt-papers.12","2008.iwslt-papers.5","0.025"
"2008.iwslt-papers.5","2014.iwslt-papers.10","0.025"
"2014.iwslt-papers.10","2008.iwslt-papers.5","0.025"
"2008.iwslt-papers.5","2014.iwslt-papers.4","0.025"
"2014.iwslt-papers.4","2008.iwslt-papers.5","0.025"
"2008.iwslt-papers.5","E14-4009","0.025"
"E14-4009","2008.iwslt-papers.5","0.025"
"2008.iwslt-papers.5","N16-3017","0.025"
"N16-3017","2008.iwslt-papers.5","0.025"
"2008.iwslt-papers.5","W13-0805","0.025"
"W13-0805","2008.iwslt-papers.5","0.025"
"2010.eamt-1.29","2011.iwslt-evaluation.15","0.121542"
"2011.iwslt-evaluation.15","2010.eamt-1.29","0.121542"
"2010.eamt-1.29","2011.iwslt-evaluation.9","0.0912393"
"2011.iwslt-evaluation.9","2010.eamt-1.29","0.0912393"
"2010.eamt-1.29","2012.iwslt-papers.15","0.121542"
"2012.iwslt-papers.15","2010.eamt-1.29","0.121542"
"2010.eamt-1.29","2013.iwslt-papers.11","0.055303"
"2013.iwslt-papers.11","2010.eamt-1.29","0.055303"
"2010.eamt-1.29","2013.iwslt-papers.12","0.121542"
"2013.iwslt-papers.12","2010.eamt-1.29","0.121542"
"2010.eamt-1.29","2014.iwslt-evaluation.17","0.121542"
"2014.iwslt-evaluation.17","2010.eamt-1.29","0.121542"
"2010.eamt-1.29","2014.iwslt-evaluation.7","0.0527778"
"2014.iwslt-evaluation.7","2010.eamt-1.29","0.0527778"
"2010.eamt-1.29","2014.iwslt-papers.4","0.0912393"
"2014.iwslt-papers.4","2010.eamt-1.29","0.0912393"
"2010.eamt-1.29","2015.eamt-1.18","0.371542"
"2015.eamt-1.18","2010.eamt-1.29","0.371542"
"2010.eamt-1.29","E14-4009","0.121542"
"E14-4009","2010.eamt-1.29","0.121542"
"2010.eamt-1.29","N16-3017","0.055303"
"N16-3017","2010.eamt-1.29","0.055303"
"2010.eamt-1.29","W11-2142","0.121542"
"W11-2142","2010.eamt-1.29","0.121542"
"2010.eamt-1.29","W13-0805","0.0830808"
"W13-0805","2010.eamt-1.29","0.0830808"
"2010.eamt-1.29","W14-3307","0.121542"
"W14-3307","2010.eamt-1.29","0.121542"
"2010.eamt-1.29","W15-4917","0.371542"
"W15-4917","2010.eamt-1.29","0.371542"
"2010.eamt-1.29","W16-2208","0.305303"
"W16-2208","2010.eamt-1.29","0.305303"
"2010.eamt-1.29","W16-2320","0.0527778"
"W16-2320","2010.eamt-1.29","0.0527778"
"2011.iwslt-evaluation.15","2011.iwslt-papers.6","0.0527778"
"2011.iwslt-papers.6","2011.iwslt-evaluation.15","0.0527778"
"2011.iwslt-evaluation.15","2012.amta-papers.19","0.115339"
"2012.amta-papers.19","2011.iwslt-evaluation.15","0.115339"
"2011.iwslt-evaluation.15","2012.iwslt-papers.3","0.1538"
"2012.iwslt-papers.3","2011.iwslt-evaluation.15","0.1538"
"2011.iwslt-evaluation.15","2013.iwslt-evaluation.24","0.182006"
"2013.iwslt-evaluation.24","2011.iwslt-evaluation.15","0.182006"
"2011.iwslt-evaluation.15","2013.iwslt-papers.11","0.055303"
"2013.iwslt-papers.11","2011.iwslt-evaluation.15","0.055303"
"2011.iwslt-evaluation.15","2013.iwslt-papers.12","0.1538"
"2013.iwslt-papers.12","2011.iwslt-evaluation.15","0.1538"
"2011.iwslt-evaluation.15","2014.amta-researchers.17","0.1538"
"2014.amta-researchers.17","2011.iwslt-evaluation.15","0.1538"
"2011.iwslt-evaluation.15","2014.iwslt-papers.10","0.151703"
"2014.iwslt-papers.10","2011.iwslt-evaluation.15","0.151703"
"2011.iwslt-evaluation.15","2014.iwslt-papers.4","0.123497"
"2014.iwslt-papers.4","2011.iwslt-evaluation.15","0.123497"
"2011.iwslt-evaluation.15","2015.eamt-1.18","0.2538"
"2015.eamt-1.18","2011.iwslt-evaluation.15","0.2538"
"2011.iwslt-evaluation.15","N16-3017","0.055303"
"N16-3017","2011.iwslt-evaluation.15","0.055303"
"2011.iwslt-evaluation.15","W09-0413","0.121542"
"W09-0413","2011.iwslt-evaluation.15","0.121542"
"2011.iwslt-evaluation.15","W10-1719","0.121542"
"W10-1719","2011.iwslt-evaluation.15","0.121542"
"2011.iwslt-evaluation.15","W11-2124","0.252778"
"W11-2124","2011.iwslt-evaluation.15","0.252778"
"2011.iwslt-evaluation.15","W13-2264","0.220467"
"W13-2264","2011.iwslt-evaluation.15","0.220467"
"2011.iwslt-evaluation.15","W13-3204","0.1538"
"W13-3204","2011.iwslt-evaluation.15","0.1538"
"2011.iwslt-evaluation.15","W15-4917","0.2538"
"W15-4917","2011.iwslt-evaluation.15","0.2538"
"2011.iwslt-evaluation.9","2011.iwslt-papers.6","0.0527778"
"2011.iwslt-papers.6","2011.iwslt-evaluation.9","0.0527778"
"2011.iwslt-evaluation.9","2012.amta-papers.19","0.0850358"
"2012.amta-papers.19","2011.iwslt-evaluation.9","0.0850358"
"2011.iwslt-evaluation.9","2012.iwslt-papers.15","0.123497"
"2012.iwslt-papers.15","2011.iwslt-evaluation.9","0.123497"
"2011.iwslt-evaluation.9","2012.iwslt-papers.3","0.173497"
"2012.iwslt-papers.3","2011.iwslt-evaluation.9","0.173497"
"2011.iwslt-evaluation.9","2013.iwslt-evaluation.24","0.201703"
"2013.iwslt-evaluation.24","2011.iwslt-evaluation.9","0.201703"
"2011.iwslt-evaluation.9","2013.iwslt-papers.11","0.025"
"2013.iwslt-papers.11","2011.iwslt-evaluation.9","0.025"
"2011.iwslt-evaluation.9","2013.iwslt-papers.12","0.123497"
"2013.iwslt-papers.12","2011.iwslt-evaluation.9","0.123497"
"2011.iwslt-evaluation.9","2014.amta-researchers.17","0.123497"
"2014.amta-researchers.17","2011.iwslt-evaluation.9","0.123497"
"2011.iwslt-evaluation.9","2014.iwslt-papers.10","0.201703"
"2014.iwslt-papers.10","2011.iwslt-evaluation.9","0.201703"
"2011.iwslt-evaluation.9","2014.iwslt-papers.4","0.123497"
"2014.iwslt-papers.4","2011.iwslt-evaluation.9","0.123497"
"2011.iwslt-evaluation.9","2015.eamt-1.18","0.173497"
"2015.eamt-1.18","2011.iwslt-evaluation.9","0.173497"
"2011.iwslt-evaluation.9","C16-1172","0.107258"
"C16-1172","2011.iwslt-evaluation.9","0.107258"
"2011.iwslt-evaluation.9","E14-4009","0.123497"
"E14-4009","2011.iwslt-evaluation.9","0.123497"
"2011.iwslt-evaluation.9","N16-3017","0.025"
"N16-3017","2011.iwslt-evaluation.9","0.025"
"2011.iwslt-evaluation.9","W09-0413","0.0912393"
"W09-0413","2011.iwslt-evaluation.9","0.0912393"
"2011.iwslt-evaluation.9","W10-1719","0.0912393"
"W10-1719","2011.iwslt-evaluation.9","0.0912393"
"2011.iwslt-evaluation.9","W11-2124","0.252778"
"W11-2124","2011.iwslt-evaluation.9","0.252778"
"2011.iwslt-evaluation.9","W11-2145","0.0957196"
